class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,9861.81551114,0x0000000000000000000000000000000000000000,0x518c447fa619f07e720a97a745e630c40b36083e,0,-,0
VALIDATING,0x47ef2b3c6d9d3810d6e8041a770e6301c800676786121b0d4fec809f5143a55e,1735812735171,-,tokenDelegate,,0x518c447fa619f07e720a97a745e630c40b36083e,-,0,-,-1
TRANSFER,0x7a51e3356c39ad2df94c041a10b683014a00271827e8a287c49400adc0a3765c,1735275835144,USDC,Transfer,273.97772,0x7725587543cf017cca152b787693454352032f15,0x518c447fa619f07e720a97a745e630c40b36083e,0,273.97772,0
TRANSFER,0x7ef4cfdc1c39fe836c4a041a10b55401e000c39daf9f5465d50e1df07d94eefd,1735275807360,HYPE,Transfer,402004.60246,0x7725587543cf017cca152b787693454352032f15,0x518c447fa619f07e720a97a745e630c40b36083e,0,16572840.73871473,0
TRANSFER,0x88f6ff55957e405f779e041a10b31101280007b70b3c97187a26c539cf6c6df6,1735275753808,HYPE,Transfer,1,0x7725587543cf017cca152b787693454352032f15,0x518c447fa619f07e720a97a745e630c40b36083e,1,41.2255,0
