class,hash,time,token,type,from,to,USDAmount,priority,fee
SPOT,0x63572254dc7bd2b9375b041a2d62d6016600cbdd9213ba1191b6a066699a6abc,1735445548697,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25237.79412,-1,0
SPOT,0xeb466fb3db7d3245961b041a215ad901a90053aeb88c2d9d45616e2565019a65,1735374170180,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25235.59278,-1,0
SPOT,0x1e74c6f6a5bf671b6ca9041a215ad901aa0072ee2d1d1bc709cbe0ee11d56cd4,1735374170180,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25235.59278,-1,0
SPOT,0x9eda64c9ba33e1f02fad041a0b796401cb00afa1935547af225afd217a271373,1735244219192,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25259.83845,-1,0
SPOT,0xaa2073059b6b9215d5b9041a0b79630201510063fb357d68f4d1cbe99520e06b,1735244219083,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25260.100739999998,-1,0
SPOT,0x96bae02099bc123cc7c3041a0007f201b000288abcfad2819f4507fad2973e7d,1735175393611,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25244.904150000002,-1,0
SPOT,0x9d293bfc382a3d24654e041a0007f0016d0049a4e459a5126d9fc5e57c4a7f4a,1735175393410,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25244.904150000002,-1,0
SPOT,0xdef90be504a7f121181b0419e09e3e02013100e5f84a5e4c6b4df4161c789f8b,1734986599275,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25213.35741,-1,0
SPOT,0x426660efe164066822710419e09e3e02013000e61ec446751c0a538dd0fe3070,1734986599275,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25213.35741,-1,0
SPOT,0x7349ba3253d9238d699e0419d6153d0202de00080b637bd6b138c1ca8755890c,1734922501205,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25276.2818,-1,0
SPOT,0xf5b760f02d5d06afa68b0419d6153c02014d005752b2c0bcdbd76670a2c67cf0,1734922501195,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25276.2818,-1,0
SPOT,0xc9f32c070963a6ee65f00419affe4902031600f01377ca5c05bace350d9ea5dd,1734694523195,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25252.882859999998,-1,0
SPOT,0xe27b3b6673a61d073e670419affe4702011c007d092b87ffd7960fba81af4a98,1734694523050,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25252.64905,-1,0
SPOT,0x79ca99cb55e11a4348b00419a265cf02024e00544c440df226c95af49962b082,1734632606096,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25134.1128,-1,0
SPOT,0xe5d3507d90695f5c3be50419a265cc0203e600c8758abbd18e63f80f4db40787,1734632605894,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25134.1128,-1,0
SPOT,0x6bcfbe0e97cfbe47d58704198fe03002025400681b77fdb336416ae5a9e71565,1734554643948,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25317.468,-1,0
SPOT,0x20b16a9ed3ed4a9b472a04198fe02d0201ba007a63968b7da4e7fcfd7cb00391,1734554643745,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25317.468,-1,0
SPOT,0xff776728d5d1cf81890104198f63d6020329004053b9aa5b895806c8f7b7d471,1734552581846,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25246.566,-1,0
SPOT,0x5b63e2ac4b675eb699d604198f63d40202d700edc6155231d2a32ee8d991561a,1734552581726,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25246.566,-1,0
SPOT,0x907f8baafb639d1c7aa904198ed9e202019f007e4f0c654bee029426794c47de,1734550298511,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25246.737399999998,-1,0
SPOT,0x4d2ae33bae9c6543243e04198ed9e00202bd00df119b6ad486806af094c22191,1734550298390,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25246.98696,-1,0
SPOT,0x7de7bfd85c43579526ed041982c00402011100592b0daceb8d2c9f0785f2ee3d,1734499367224,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-9999.9,-1,0
SPOT,0x3f2c6ea164e417b1db38041982bd990190008b911499091760ddacc081778842,1734499328516,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,10000,-1,0
SPOT,0xd4f1a30f7f767b37428d041982bafb01f300a8212b57907e6d37fcd87b764455,1734499285659,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,10000,-1,0
SPOT,0x8bd3e33dc405c0941301041980e63001c2004c933a44d57f94159bd3256694f0,1734491588864,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25242.340220000002,-1,0
SPOT,0xb20ab98c66aa9b754de9041980e62e02011f00641cfaa9afa5bc128385fa8a2d,1734491588825,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25242.340220000002,-1,0
SPOT,0x0c5180ecb36f2fcfa22204197eb7ae020283000100934493b1c089777f1c6522,1734482419565,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25243.018999999997,-1,0
SPOT,0xe1ab2dc1787cf70c249704197eb7a801a7009fbbad90ee7294c7e29a1df9747a,1734482419154,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25243.279599999998,-1,0
SPOT,0xafa443d6ca534c217ec604197e654c018600215976f942b5e2e0434b9461e37b,1734481070907,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25348.49584,-1,0
SPOT,0x5a2237a8f1acfcc455fd04197e654a01c200e3db0b8d8c14e9ef93261944a89d,1734481070735,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25348.49584,-1,0
SPOT,0x7ea15ace4c87ff435b3704197e653201f600e9f626fa58e18bfb4b1a5e2372c4,1734481069266,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25266.98641,-1,0
SPOT,0xa2ec2ba10b6864a2cb5904197e652f0201650089ba47d00fea1eaf1d76b6b7d3,1734481069066,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25266.98641,-1,0
SPOT,0x93a809d9cfd27288041404197e64d401b50049e1f6ce12b576bd21c36ba9218e,1734481063147,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25274.48153,-1,0
SPOT,0x619feffc20bc978ad8b604197e64d401b700962a006e41d42e6e8e92712d4910,1734481063147,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25274.48153,-1,0
SPOT,0x0b3c18e006e974efa9e104197e64a10185000dcda8a3379f1c9bfc624b4df51b,1734481059904,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25273.54464,-1,0
SPOT,0xdc96ce5bb239fc37e96404197e649f01a80022ed3a3f6b793dd5f67e5e85c1e8,1734481059833,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25273.54464,-1,0
SPOT,0x709b6ee1ad5284b5d55b04197e646101eb004e7b462b189512ff7102f10aecf3,1734481056160,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25255.743730000002,-1,0
SPOT,0x8260f3f7bd76f292936904197e646101ec0045c486a603b1b623a34982d71c92,1734481056160,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25255.743730000002,-1,0
SPOT,0xed053d837af5905d8e8104197e4d8e01b30032fd7fdfd06de10a91267e0d9b44,1734480682201,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,12784.4739,-1,0
SPOT,0x32f9f326b13a465c076604197e4d8e01b100591a3ce3f687937943815af66197,1734480682201,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,12784.20764,-1,0
SPOT,0xad38b71e8a7dc718571104197e4c3c01bc001a6fdc10e8cfb116ef42f8444511,1734480659653,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25348.2981,-1,0
SPOT,0xacf5acd256909f3d0eb904197e4c3901ba004cd02f1583396ab96b4a480a1755,1734480659452,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25348.5644,-1,0
SPOT,0x4dce4210819f4bf7bb6b04197e4b7d01980052ad707ccbe2506927c5d15daf64,1734480647568,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25315.93452,-1,0
SPOT,0x38d007d1e5ffcb9452fd04197e4b7c01a600b3d991ebcc61c155d3362d231fa5,1734480647535,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25316.20048,-1,0
SPOT,0x554e6542c413dc7aaee904197e4a3201af0046d5b2b11da36834751d6805331b,1734480626677,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25254.06297,-1,0
SPOT,0x0e9df7eff90e2830e24b04197e4a3201ae0073e77bdd03c354401aa3489b9311,1734480626677,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25254.328279999998,-1,0
SPOT,0x0f175234f9fba841c63e04197e49fd02011b00ef65f9c53904e117d31aa6ddf6,1734480623451,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25250.52076,-1,0
SPOT,0x05b1629bc5c1e59c366c04197e49fa020151004e68aec3d435f051314839693b,1734480623251,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25250.25549,-1,0
SPOT,0x76d57e0bb3dd9632a47104197e450702011b00ad34642096f1cf7f8814134c24,1734480541830,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,33520.60128,-1,0
SPOT,0x11a7ffec96c514cc6c5104197e45030202c600f3775198d1af53ed07c8680d84,1734480541539,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,33520.86436,-1,0
FAILED,0xa51fd2c89effe089644e04197e39ee010200f15845770b8d68a6c48473f851f8,1734480359769,-,VoteEthDepositAction,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,Deposit has already been credited.,-,-1,0
SPOT,0xbcea980802f0bf3ded4604197ddaaf02026d00951c40ad1edaf19caf8bdd5485,1734478797647,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,12754.67442,-1,0
SPOT,0xb74781aca6b87fa9d58904197da8bd018d00021eae6979b021377f0ba34ba3ab,1734477975621,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,12658.338549999999,-1,0
SPOT,0xa27cb6494ae2f59daeda04197da8b9018f00db29c58ca3dc1acb41d46ba3ab75,1734477975395,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,12658.081699999999,-1,0
SPOT,0x7078ffe7ba3858ded8cb04197da44a01cc002585806966a2bb6be55b405b68ec,1734477902484,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25251.8924,-1,0
SPOT,0xf298e26d4b7edc710d9504197da4480203e600c61d026f4b8e5033d80ce98ecd,1734477902405,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25251.6336,-1,0
SPOT,0x5337d2320b0fedff7cff04197d994f01ae007b953757aec0c9a020beddcb0fbe,1734477722171,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,512.90343,-1,0
SPOT,0xc40a3ff7ceea31ee8efc04197d991001f4000f0af20ee5b40f03c8f2659c3187,1734477717195,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,512.32662,-1,0
SPOT,0x010cd6f97954c45ed2b204197d98e6016e0055fb87fce2e3134606449424920f,1734477714581,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,512.22717,-1,0
SPOT,0x9999603dc1428d13478f04197d98b901ba001d662d014d84813819b59e368f53,1734477711866,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,512.24706,-1,0
SPOT,0x00fbe76dadae8fa5c1f204197d988701fb00949e5242ae76c8edb156c2200dfa,1734477708752,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,511.90893,-1,0
SPOT,0xbac81fca798c2549e2fa04197d985302024400eb89e14fc38bda3c82eb19d785,1734477705413,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,511.82937000000004,-1,0
SPOT,0xfbae9e4ecfb97adbfd1004197d981f02020200e1ca229bde5cfb06a7bbaa28ce,1734477702351,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,510.87465,-1,0
SPOT,0x56fe1dcebc26316bb09f04197d97f202016000bda43963bcfa8ca2d644483996,1734477699154,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,511.15311,-1,0
SPOT,0xe99034dbe0857d7dd4b604197d97c601cd00d5f58956552c553db83cbee9a80e,1734477696195,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,510.95421,-1,0
SPOT,0x50dbf8c103159a07951604197d97a101c3006b254be6f7f749bbfffb22ec950a,1734477693751,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,510.89454,-1,0
