class,hash,time,token,type,from,to,USDAmount,priority,fee
VALIDATING,0x85fb43a9d7e7aad6e0630426617a4d015b0093c604585641198da9786d16b0d6,1751073159088,-,tokenDelegate,0x18ed0f81334d32027da587f92eab8c53a87eacbd,-,-,-1,0
VALIDATING,0xa5737e38589750aa1b0904266172ae01b800d19f0faafa6781d2745018a75d1b,1751073008297,-,tokenDelegate,0x18ed0f81334d32027da587f92eab8c53a87eacbd,-,-,-1,0
