class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,9358.87541631,0x0000000000000000000000000000000000000000,0x00f5da329d61371ffa39680b4d226bcba46e406e,0,-,0
VALIDATING,0x69ebd88d075f2636d337041a76fd56019200be5e25536bc87d09535ae80240c5,1735812456906,-,tokenDelegate,,0x00f5da329d61371ffa39680b4d226bcba46e406e,-,0,-,-1
TRANSFER,0x62e27b9c0e3994b902d1041a12611301a8000bcfc7d524b44fd6ad29823f14c9,1735285891835,USDC,Transfer,214.05668,0x3ccf6c4613c8c5c87c4f6746ba0ce757bafc95e8,0x00f5da329d61371ffa39680b4d226bcba46e406e,0,214.05668,0
TRANSFER,0x6f317247da4a9972bc99041a125f9d0202480040a9eb323ec548d5b9f4889608,1735285857107,HYPE,Transfer,381554.30161,0x3ccf6c4613c8c5c87c4f6746ba0ce757bafc95e8,0x00f5da329d61371ffa39680b4d226bcba46e406e,0,15726523.649459371,0
TRANSFER,0x64ee01c7a082d2f50d33041a10c5c3017b00671e74cf8edb8b46b1af8ee5ddfe,1735276195137,USDC,Transfer,10,0x3ccf6c4613c8c5c87c4f6746ba0ce757bafc95e8,0x00f5da329d61371ffa39680b4d226bcba46e406e,1,10,0
