class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,8338.32110352,0x0000000000000000000000000000000000000000,0x3c238634776662eae51dbb98ff7b624eb4cb5789,0,-,0
VALIDATING,0x0b12307f4365cbc661dc041a76e82701c90033e0fdf4d87eb03f781d0e8a5f70,1735812114580,-,tokenDelegate,,0x3c238634776662eae51dbb98ff7b624eb4cb5789,-,0,-,-1
TRANSFER,0xfecf1bc0bf686d2e7db0041a003379020193005ec61d3e3ecf1564503ee6d361,1735176412867,USDC,Transfer,9.25584,0xb2c5876fca85ab53681772f2671230660aa65a97,0x3c238634776662eae51dbb98ff7b624eb4cb5789,0,9.25584,0
TRANSFER,0xe55a6d7e34faafae54f9041a002e31020120004118f1d88c1ba95dd208d1dbd6,1735176289387,HYPE,Transfer,340054.96861,0xb2c5876fca85ab53681772f2671230660aa65a97,0x3c238634776662eae51dbb98ff7b624eb4cb5789,0,14016385.696166981,0
TRANSFER,0x09da94e5221f250f4c3f041a002cf9018b00be90f62f1f3c54cd8c77cb1d3a42,1735176261376,USDC,Transfer,1,0xb2c5876fca85ab53681772f2671230660aa65a97,0x3c238634776662eae51dbb98ff7b624eb4cb5789,1,1,0
