class,hash,time,token,type,from,to,USDAmount,priority,fee
FAILED,0x40eb3c1c2f0752533c2b041a0df0270103009135497866044ab3de963b662311,1735259088077,-,VoteEthDepositAction,0xaf297dec752c909092a117a932a8ca4aaaff9795,Deposit has already been credited.,-,-1,0
TRANSFER,0x2ee763d1d4a1245578f3041a0d5da90149007afe60a6965f92d7d4ee5b87c49a,1735255632230,USDC,InternalTransfer,PERP,SPOT,15789.39,0,0
DEPOSIT,0x106987096e5391bbe10fa2c87835737544551fed63246aa10d6523033efe421b,1735255621977,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,15789.39,0,0
TRANSFER,0xcf4d77dcd16bdc3604d0041a0d29d2020160007df3b76254c8bf30b299032ede,1735254409709,USDC,InternalTransfer,PERP,SPOT,83223.93,0,0
DEPOSIT,0x24f81f121f0662ec90e1bc15715e03a931830134906c56a35fa87080d37170ba,1735254370044,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,83223.93,0,0
FAILED,0x750a227926f1055c017c041a0d281901030093a517abad80a0792999d62ac6ff,1735254370044,-,VoteEthDepositAction,0xaf297dec752c909092a117a932a8ca4aaaff9795,Deposit has already been credited.,-,-1,0
TRANSFER,0xe2310f2d82feddfae60b041a0d1209016200e080d7a4a4e9e7c22420200190e5,1735253849714,USDC,InternalTransfer,PERP,SPOT,705021.69,0,0
DEPOSIT,0x256b739604e4b62846dc18b3af9196d1458d5e649ae03b1df0dbcd857d55ee22,1735253837349,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,705021.69,0,0
FAILED,0x8560db31fdb0c63abe7b041a0d1182010500c39a422d224a4f26a9b6ef8c14a0,1735253837349,-,VoteEthDepositAction,0xaf297dec752c909092a117a932a8ca4aaaff9795,Deposit has already been credited.,-,-1,0
TRANSFER,0x62d9419e323df7f899a30419d3e6b301a50031542b99931838c584af9e34b1ae,1734909445586,USDC,InternalTransfer,PERP,SPOT,1000000,0,0
DEPOSIT,0x6a8d6eaed8fd193a52d16b146641a1a00bbbe4b7f027de22a86ec2cbc9d473ca,1734909433568,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,1000000,0,0
TRANSFER,0x092058ef5b1e0753996c0419900c8f02017500425784f3f8a92f08e72a53d659,1734555373881,USDC,InternalTransfer,PERP,SPOT,1002863.19,0,0
DEPOSIT,0xf39d6d1a39f15ebb7ed275377b326de30f61924ed0b73f86980974ce83bdf02f,1734555331263,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,1000000.19,0,0
FAILED,0x7577db4429873989018b04199009f4013a00b4c073b295443519e0628be9bb30,1734555331263,-,VoteEthDepositAction,0xaf297dec752c909092a117a932a8ca4aaaff9795,Deposit has already been credited.,-,-1,0
FAILED,0x8dd4bb6efde5312768f604199006d602011c006107aa44e118effbc9bc91ea8c,1734555279181,-,approveAgent,0xaf297dec752c909092a117a932a8ca4aaaff9795,Invalid nonce: duplicate nonce 1734555182289,-,-1,0
DEPOSIT,0x443dfe233dab971853e3c3e111bd024ddda5143801ac8a10c7b51c8640a541fa,1734555277988,USDC,Deposit,Arbitrum,0xaf297dec752c909092a117a932a8ca4aaaff9795,2863,0,0
