class,hash,time,token,type,from,to,USDAmount,priority,fee
VALIDATING,0x9d2efd6da1a5d1343c99041a76d4fa018a00fc08803d0e3f8eb5fadfb196d871,1735811801375,-,tokenDelegate,0xea8f34a15f523523728291aa7ac4d758da013dc1,-,-,-1,0
