class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
TRANSFER,0x0fad65587c5000715d64041ee52ba7020112000ef3df3c89fbff3034db2b5fb9,1741097587541,HYPE,Transfer,200038,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,41.2505,0,8251667.519,0
FAILED,0x070f7bb7ac6edd3e892d041e80b3950171002632a6cd12f7000e9de58fd705a3,1740572093495,-,spotSend,,0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,Invalid nonce: duplicate nonce 1740571986727,,0,-,-1
TRANSFER,0xc8b76a65fd1840fef529041e80ae820201c200b208ed47c39ff56e3f3fb9ef1e,1740571989920,HYPE,Transfer,818304.26817109,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,41.2505,0,33755460.21419155,0
FAILED,0xdbd9d9b462e1188f7e41041e79827c0154008b9357fcda785e8168b6819f8aef,1740534530528,-,spotSend,,0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,Invalid nonce: duplicate nonce 1740534486702,,0,-,-1
TRANSFER,0xc717da2157df22492feb041e79809b01ab0065bf00e125dab86f50a0bd11308c,1740534488063,HYPE,Transfer,0.51282891,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,41.2505,1,21.154448951955,0
