class,hash,time,token,type,from,to,USDAmount,priority,fee
VALIDATING,0x082a8e2215683720951a0426d929a201d4002e8e119d21d25deef6cebd8af255,1751679093647,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x1947ec0e39b5c70e73620426d9291e017a002f567bc99052bafe19569c0e884e,1751679084089,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x0bdaf5361fde098cd3ca0426d926cf016d006ce45964b4e9ac38f7332f73989d,1751679039588,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xa35b85a5a80d9704332f0426d924ae011400b462cb418fbee1456b9982becf6f,1751678998094,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,0x0000000000000000000000000000000000000000,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,0,0
TRANSFER,0x2d448c0f787e13ee49040425b46e8f01ae00e0d29951e3899328fc965a8741b9,1750188162403,NEKO,Transfer,0x6c22bc85c031847cd83a413f80d4a0f1d65c0eeb,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,0,0
VALIDATING,0xa93295fadd840d0e1dc30423bd518601e9005a157c752b04f51d7c7a0cdd0d33,1747619199340,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xaac92fb28165b9ae22c30423bd472b020399006e16eae5651f82c7ad60707f12,1747618993047,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x29cad9a03a26b9d318aa0423bd45aa02010e00aa6dc2cc6420aa0708facd2b35,1747618963441,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xe22291c226a76ecae6530423bd40620201b700c7deaeb727aaaa1b807a562cfd,1747618853781,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
SPOT,0xb620e6fde4bc0802e7980423bd38d902023a00e634783fc51b77514a726bb799,1747618699697,JPEG,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-65.35225384,0,0
VALIDATING,0xca79200c2975831ddd2304231fe63c0203a700e591a051ded9ad7bea284833e8,1746805767671,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x0aaf07f441278d43cd0c04231fe3ea0203980073ef18e29b59e376d9e070800d,1746805721152,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xb50b44eb25ce61ee741f04231fdfa701f0004ff6846141a6284a10f4b3359435,1746805631273,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
TRANSFER,0x586ecaa0659c3925010e041e3000570202b100885f4a553d447d86edf0b5ee98,1740143621599,JPEG,Transfer,0xf07fc9df6cc892029addbef2994d8c221d37f2f6,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,468.625,0,0
VALIDATING,0x581c20f33be0a96ad3f2041dd18e1a01d30083d4126bf64472f0198123ca7ab3,1739639619812,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xa431b321a18aef660459041dd18cf9019b0077948e2eca3922182f4496d79064,1739639599106,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x112ebb17016539c4c8fc041dcd0834018700cd88091c7e1115f090f0101fd236,1739615122223,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x02e16db49dd049c9144d041dcd073301c100424cda269b5239789a4d0b7c478d,1739615102118,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xd9145a024796e9a7b541041dcd041d01f90059e9a49777185efe30dcc032c999,1739615041968,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x7d27722584eb5d7c7327041dcd030b018e0018b8539f16e5f2380f1086f70eed,1739615019962,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0xd66e40ed8274639b9fea041dcd00fe012b00516db1a13455a447e9964c5ba8a3,1739614975475,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
VALIDATING,0x905884d4a9b6b5a54c72041dcd0073016800d1ac103517aae9438cef59696468,1739614964289,-,tokenDelegate,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,-,-1,0
TRANSFER,0xf498e5d7b23043edfd7b041c4a02e1015900738e01e3fcd0afb22947fcf323e9,1737678504439,HYPE,Transfer,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0x7c4b71c1d8a11ed426f301c372a72e06f528e00b,-4124550,0,0
TRANSFER,0xd8109146c2f06e4cea3b041c49f0d102012500bd44bcb66157182b3d259f3045,1737678280066,HYPE,Transfer,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0x7c4b71c1d8a11ed426f301c372a72e06f528e00b,-4124550,0,0
TRANSFER,0xec5afede00dfe6f4e5f5041c49e81d018d005d5efe3f75689fd05f11b957371e,1737678172526,HYPE,Transfer,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0x7c4b71c1d8a11ed426f301c372a72e06f528e00b,-41.2455,0,0
TRANSFER,0xf276117a0e0068f0e797041ba29bb801bd0006ca8fb79eda2dd4a5199fd610ad,1737069401561,SENT,Transfer,0x6dc420ebda65bd5f5c1dbb9a275d221fed4d0883,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0.321903,0,0
SPOT,0xfc2b736e9d4416fc75f0041b8e64dc0201b300dfefa4a54d126e8729f782c552,1736985301272,STAR,Genesis,0x0000000000000000000000000000000000000000,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,0,0
TRANSFER,0x162f70334dd0bfc54337041b645ca10202b200c103e6dd9154088bdcc0ae1a8c,1736803574632,LAUNCH,Transfer,0x97634ac52d5bf7620aff17be184d87a2e8659104,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0.038233,0,0
SPOT,0x56b1d16f8c2331499f9c0419def94d014700462c7f0f854c57d6de4d840f7611,1734976787221,HYENA,Genesis,0x0000000000000000000000000000000000000000,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,-,0,0
FAILED,0x63612a7f181612a6f6f10419a77ca1019900c9c64ef34d44f374598f2e66b2eb,1734654045700,-,setDisplayName,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,User display name already taken,-,-1,0
DUST,00000000000000000000000000000000000000824,1734652800089,POINTS,Spot Dust Conversion,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-0.0016927710800000001,0,0
DUST,00000000000000000000000000000000000000825,1734652800089,PURR,Spot Dust Conversion,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-0.26067098009580003,0,0
WITHDRAW,0xc22bca976ca780f7e285936a57be0c5dbfcd928c9b5109f36a863fb0a66aece8,1734648619289,USDC,Withdraw,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,Arbitrum,-3597.44,0,1
WITHDRAW,0x48d09c3ba6d680d938ebccb02955086b54209e56c0575931fa10684661ce195c,1734648443667,USDC,Withdraw,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,Arbitrum,-35403.07,0,1
TRANSFER,0x4a6af593a32b4ca0e22b0419a61ecc016e00c2679b14d434cb246024d5a01d95,1734648303841,USDC,InternalTransfer,SPOT,PERP,3598.44,0,0
SPOT,0xfd1f1dd2e649805555270419a61cc2017a0053476103f7030049d727b6487280,1734648270356,GMEOW,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-98.391744,0,0
SPOT,0xefdcfe79c12345f2a17a0419a61bf50192009a58f8e4ba8246c041737792f102,1734648257342,XULIAN,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-58.39980523,0,0
SPOT,0x5ef11799b0e208da0da90419a61b3e016d00c9dade4c58d4c8fe403141d81d1e,1734648246034,ILIENS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-36.42543135,0,0
SPOT,0xca0ca6afcf9a236d67b80419a61aa9016a00e6a084601f0aec121eb4a4ae5ccf,1734648235933,ILIENS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-57.829636799999996,0,0
TRANSFER,0x8745af96fc1d697474d60419a612ba01af0067d5eb483c019eb0679c2290c247,1734648106697,USDC,InternalTransfer,SPOT,PERP,35404.07,0,0
SPOT,0xdd96c7cd56aa86445f590419a6116c01e300f060bd62a7d5184fbca90fe62c6b,1734648085512,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-945.2660000000001,0,0
SPOT,0xac6537760aab82b2f24a0419a6108f01e9001d901c1fdb653ee05d7e47008df4,1734648071329,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-138.289284,0,0
SPOT,0x1cf6eaf13509ca5849af0419a60f6d014200d4de035f245dbe4e512bbc76d6ad,1734648052330,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-142.465806,0,0
SPOT,0xaeb95324f3c0389ca8170419a60ec1016c003a21ef18d8fe483b0859d1646262,1734648041647,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-154.862022,0,0
SPOT,0x64b06688b0ea862969730419a60de401ad00aa541fca2ac9cf47ecfbb823d6e6,1734648027978,GMEOW,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-191.22,0,0
SPOT,0x0000000000000000000000000000000000000000000000000000000000000000,1734646478053,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-40.752477999999996,0,0
SPOT,0x22757006b3ddc5fab09d0419a5ab4d01f700c8f8cdc70465ab09e1e4346ea53c,1734646420131,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-178.14493199999998,0,0
SPOT,0xa5f1f25e6c2db55d80410419a5a6980201ac000d8de9662b899b242482d0369f,1734646342930,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-178.14493199999998,0,0
SPOT,0x47c60e2c5e55a52508020419a5988a02025b00c09124b3d09415b2afb364655b,1734646112784,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.97425499999997,-1,0
SPOT,0x1471c2022bd281b0a8880419a595510202e80023f8abe26d04813102a9137815,1734646059028,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.990472,-1,0
SPOT,0xa0923b7a08b3ff8dec5c0419a593b301f30032d40c567acf2ffc66c4e9060715,1734646032211,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.997327,-1,0
SPOT,0xac91707ac78d79b244380419a592310201b9004d6d6eafb30280be6b671d7676,1734646006909,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-53.201001,0,0
SPOT,0x40258f66aab53706e1e00419a591d90202a1002947aec9ec7ff910aea5810519,1734646001284,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.997327,-1,0
SPOT,0x48035e5eb827261665250419a58de802031900d52574fbafa94a39f2d229ce6e,1734645935928,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.986216,-1,0
SPOT,0x8fdf28f5f5363d6543260419a588ec02022d00b53ab89322e8dfeda9b35cd8b0,1734645854631,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.986216,-1,0
SPOT,0x76e8253def98806ecb220419a588d701cf0091f444929d67c38aabea6233ae0b,1734645853289,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.986216,-1,0
SPOT,0x5f7344aa1db3edc76ba30419a5868c0203e500e325888ca6060af9eb0982366b,1734645816036,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-299.986216,-1,0
WITHDRAW,0x7ce5e1f8aaf7ad248b2efd8ec771f41bca76ac637e082be3399088eca812d4d3,1734645815927,USDC,Withdraw,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,Arbitrum,-539854.525165,0,1
SPOT,0x118edd1103301cdd25290419a581370201e00042ed712ae019e9a691b4eb4fb2,1734645728983,POINTS,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-56.916000000000004,0,0
SPOT,0x47165799e73c78aa87240419a57de6020257007624a3cccb77e431929a3675de,1734645674512,POINTS,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,-397.90200000000004,-1,0
SPOT,0x199db33861e0ba8728f50419a57a25020188002fbc6b905ff2d8d3ce687ae074,1734645612629,GMEOW,Sell,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-225.045,0,0
PERP,0xc1ff68a00a9721954f690419a3e7ed020385007f5801de2e7f55f99d59050703,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15385.2172,-1,0
PERP,0x9439f9694cf2e4ee1f740419a3e7ed020385010121eb5bada2c6c9b444e36273,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15359.243699999999,-1,0
PERP,0x2a1802f4c47d19b313d70419a3e7ed02038501025e5000c3fb136e678c1c3dd0,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15333.270199999999,-1,0
PERP,0x0842918343a6db1a88240419a3e7ed02038501037c58597328b91ea7eb69833c,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15306.554600000001,-1,0
PERP,0x6b22ad0fbefed777a4570419a3e7ed0203850104ed3ad9254c609040b3982713,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15280.581100000001,-1,0
PERP,0x17a2d824dc1cc1d086c80419a3e7ed0203850105b35460b23c6a9ad45128f58d,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15254.607600000001,-1,0
PERP,0x829c017c4515eb6eb2a90419a3e7ed0203850106e8dd3be4e6c60367f22c38d8,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15227.892,-1,0
PERP,0x6f969a388e6e2b4fa4c10419a3e7ed0203850107345ab9cdf15709fda76d3228,1734639004447,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,15201.9185,-1,0
PERP,0x03e07f165243b3d3fdbc0419a3e7d7013f0107ce77e798b89fcc1ae27ed9bde1,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16513.9513,-1,0
PERP,0x78ff09999cb591def29e0419a3e7d7013f0106e86224c01f9d237d9c29f8db52,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16539.9248,-1,0
PERP,0xd7057b1ad4d25622b1550419a3e7d7013f0105290017db29a1b2af20a03a92e3,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16565.8983,-1,0
PERP,0x3660044c03488199ed980419a3e7d7013f0104907c79b78a4539131f828c6344,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16592.6139,-1,0
PERP,0xa50bb2ed19eeac8d315b0419a3e7d7013f0103d8c7f3f94dffde5ba279bc9a27,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16618.5874,-1,0
PERP,0xc1924f31a5ea85ad7d470419a3e7d7013f0102c3d7151bcd1a160ca835ff727f,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16644.5609,-1,0
PERP,0x15f0abc2bdc475a8d2220419a3e7d7013f01014ad2c9e3ce872441d46aab80aa,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16671.2765,-1,0
PERP,0x37ae2355dd706e572b550419a3e7d7013f00a8b9947ea5c6074931a925144a34,1734639003159,HYPE,order,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,limit,16697.25,-1,0
PERP,0xcbc76a80481428d33bb10419a3b6a102010e00a1987ab065d7b0d4ea05cd168b,1734638191817,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-0.23887,0,0
PERP,0xe6b5e5c8951bfbfd23eb0419a3b57d02037600b6a41a315c618ed279ea12377b,1734638173091,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-5821.956,0,0
PERP,0x935e700ceb3c4c55e7f20419a3b44a0202cb0101f38b547d294de3d30f79c1d0,1734638152714,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0xe0514db07b7a75442f610419a3b44a0202cb005b9121df530ef3f0f26a15654d,1734638152714,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0xbbe401fcc45d7f826bfc0419a3b44a0202ca00404952fcd806c766922ee7faa2,1734638152714,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-48.79,0,0
PERP,0x711f4fe75de9ff3f75280419a3b42f01fb0101e2931e310048ca460504257084,1734638150897,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0xefd900fa85fa871164f70419a3b42f01fb00573fb7aa5d44ec3d3d5257b14f9f,1734638150897,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0xe6e404dae1fe8aefd25d0419a3b42f01fa00668fee5c556685b3e785528e3b7e,1734638150897,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-860.8460000000001,0,0
PERP,0x459f6976cf57a8c98a5e0419a3b41902028d00ca50f574b7617416d5cbe3319c,1734638149457,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-6425.524,0,0
PERP,0x6fc9b6976d16992ef8f10419a3b41602016a00f704a5c1a179d640eca971dcdc,1734638149254,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0x6c184a7e88e696cb20700419a3b41602016900599a7a3e87a2434d2d0c0874a3,1734638149254,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0x4347afd7107dff50b2210419a3b41602016800ecd08572a519a9c4c963617d37,1734638149254,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1000.3140000000001,0,0
PERP,0xfa73321d0ff266e216c70419a3b40f0201a600add5d22df34296f527a68bab41,1734638148853,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-500.03800000000007,0,0
PERP,0x0e2d54831a7b742f314d0419a3b3f9020293001097a88f9c2a747ccddd503582,1734638147496,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-8964.746000000001,0,0
PERP,0xab0f54906fc6c83c81e50419a3b3ee02028100fea9096f3b8450e2135df56bfa,1734638146840,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-29719.298000000003,0,0
PERP,0xf5c53696e091d781c0060419a3ab7d020284007d86beefba4a57b64cc4df7f40,1734638007335,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,8053.6367900000005,0,0
PERP,0xeeae3714f14259e65f7c0419a3ab0902025500f764dd7345c02881bd3920fd16,1734638000117,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,16369.66656,0,0
PERP,0x513cbad7f65a66b502b70419a3aa750203bc0074c9c53c2fba719f5004d03466,1734637990769,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,289.9848,0,0
PERP,0xf061d173e1ed7a655a150419a3aa5b0202ab005347ae73d829d4f715a7b59a2e,1734637989093,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,22.96,0,0
PERP,0x8bdc247981cd459318c20419a3aa5a02012400721f4df9cf4abcbf3dcf73eb05,1734637989082,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2296,0,0
PERP,0x0113ae0d14e83b9538ec0419a3aa510203db0020956879fcdc32ead0d2683790,1734637988271,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,6888,0,0
PERP,0xf55a03dbc4134e7590050419a3aa4a020382006d0b19ba6c46f7a6dfa1e60dda,1734637987871,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4119.4832,0,0
PERP,0x02c5449e1d9a9d73e1670419a3aa3602026b00da7b0fa9d133258b0571966573,1734637986654,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,168.5264,0,0
PERP,0x84178101c79ae01f825a0419a3aa310202e8005155ef367a74034887755bdf15,1734637986260,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,825.8712,0,0
PERP,0x4283e6050ff79ae07ad00419a3aa2702011e00822b4ab4e41e3c0efd30b3fe5a,1734637985653,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,229.60000000000002,0,0
PERP,0xcd04a89812517ae5a2bd0419a3aa260201b900aabec4e34161c49a314b2b4a14,1734637985635,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,848.8312,0,0
PERP,0x9e360d0be58bcc7f13900419a3aa1f0000257db8797acd144b073d26aa3da590,1734637985167,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,250.49360000000001,0,0
PERP,0xb7bf30f667e8260f2d750419a3aa1d02010800c5b27647a97a1a11d9ef6c29d0,1734637985075,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,229.60000000000002,0,0
PERP,0x405f2a64a0b13c5f2f890419a3aa1c02026400e5c9eb4b481e057574a6d9a217,1734637985031,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,229.60000000000002,0,0
PERP,0x35bfb5aff8bc9034cbb20419a3a9800201aa00ac21980ce38fe12afa6bad2058,1734637974457,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,20.01,0,0
PERP,0xe46c95c6ef84e4b35eee0419a3a97d02024a0087811f8b9dedf4441546f00171,1734637974255,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,23,0,0
PERP,0x29ff5fceed065a8840a60419a3a97102033200c0cc3537532daedfc8fde4e8c2,1734637973449,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,230,0,0
PERP,0xc7fb36ce7152f5ee881f0419a3a96702025d00a085bf06afb1a2c2facff5bfbf,1734637972837,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4998.36,0,0
PERP,0xbbd2ff9976fa1b4d9ca10419a3a96702025c00a546d5064e8f0deb900f3078ca,1734637972837,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,230,0,0
PERP,0x0a328894cd05c79d8f020419a3a9660203cd009c316ed4ecae25d6c9407d7edd,1734637972830,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2300,0,0
PERP,0x4f07d120e34335f84d500419a3a95e014b00dba1d560e2571e08c20d33bdce6a,1734637972236,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,230,0,0
PERP,0x3bbb913ebf0ae1a491910419a3a9560203020038b0becc98e3f4a6b8453b1f1f,1734637971664,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,230,0,0
PERP,0xd3f4f58611470415660f0419a3a95302015c00a8752ed9df13c199f4569053f8,1734637971433,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,23,0,0
