class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,13173.73939663,0x0000000000000000000000000000000000000000,0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,0,-,0
VALIDATING,0xee775635fad567c79e7d041a9b2fcd01c2009a24ee97560f4d036d797987683d,1735963253384,-,tokenDelegate,,0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,-,0,-,-1
TRANSFER,0xe29feeb12e26ed2835c6041982fcd201f400d21c7bb9ff08dc808b31f0c3954f,1734500365670,USDC,Transfer,9,0xf393057ac4760bd879df38847672db9af3d55fd8,0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,0,9,0
TRANSFER,0xf6fa2273d7a1c7a7d456041982fa65019800997ff6d2419bf0385d4e083dc1b8,1734500325655,HYPE,Transfer,536712,0xf393057ac4760bd879df38847672db9af3d55fd8,0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,0,22120316.724,0
TRANSFER,0x713d676817b2c6f5f2bb041982f744015500be39d0f924dad74223299a53ea4a,1734500273989,VAULT,Transfer,435.99551751,0xf393057ac4760bd879df38847672db9af3d55fd8,0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,1,24.107500149680433,0
