class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xfc2b736e9d4416fc75f0041b8e64dc0201b300dfefa4a54d126e8729f782c552,1736985301272,STAR,Genesis,3593.9919822,0x0000000000000000000000000000000000000000,0x9f3b90f03dbe29c31ed1d05d7f6515248b9de2cf,0,-,0
TRANSFER,0xe0efa306a424d022cb9d0419df89a902029a008c5ccb9472835477b2c9c9fd45,1734980153484,HYPE,Transfer,462201.7031,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0x9f3b90f03dbe29c31ed1d05d7f6515248b9de2cf,0,19199165.444219347,0
TRANSFER,0x77798a7b6038a6a43bbd0419daf7a902010500359338cda80d74927ec0a5ae4c,1734952919017,HYPE,Transfer,2.48,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0x9f3b90f03dbe29c31ed1d05d7f6515248b9de2cf,1,103.01548,0
