class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xb915b3ccd83497f41259041869f765020223004c212199337259b7bc6f03b5da,1733329720760,HYPE,Buy,1098.49,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,12138.3145,0
SPOT,0x504276b10e7e726f1caf041869f7130201a800134bc7e64eddeb404e0fcd110a,1733329715671,HYPE,Buy,176.42,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1949.441,0
SPOT,0x17cc63af026c54adc573041869f6fe02010600de233d97df2da20f22e99ee5fa,1733329714262,HYPE,order,3526.59,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,38968.819500000005,-1
SPOT,0x2244cde765225d9ec0ca041868a36b020227006e051b8b951685e6ea359ac2ff,1733324175574,HYPE,Buy,12.27,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,139.2645,0
SPOT,0xa824eaa84e72eeea2b01041868a36802013c00cabd7d792ea3f444bdd9cb3ae7,1733324175371,HYPE,Buy,618.56,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,7020.655999999999,0
SPOT,0x522a9a7b97732350970c041868a2bf02029100a8b96d3e347664df7d8da7ed06,1733324164774,HYPE,Buy,1571.81,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,17840.0435,0
SPOT,0x090588043c1aade946b804186834e1018800755af7a0dc622447b848351523d9,1733322369881,HYPE,Buy,278.81,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3214.6793,0
SPOT,0xeeec3f9110e5798c6a7704186834cd01e6006fe08666447748e64f42ee9cb6be,1733322368501,HYPE,Buy,2660.12,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,30671.183599999997,0
SPOT,0x4b865545ab7869043ee00418682b2702013100f2499227d5fa19b7155eab7b4a,1733322210425,HYPE,order,2938.93,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,33885.86289999999,-1
SPOT,0xfd3e2d12ada077c8e18f0418680f600202b700771e4a64bcb6080e519180d867,1733321755600,HYPE,Buy,853.24,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,9999.972800000001,0
SPOT,0x53fcf7b5102266e222d4041868083702015f003a76bba2012ba8fc374234272f,1733321637113,HYPE,order,853.24,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,9999.972800000001,-1
SPOT,0x32c36fdde9cd736fc088041867ddf10201f10011c1e526c353e9af9ab3569b4d,1733320941634,HYPE,order,2202.64,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,24999.963999999996,-1
SPOT,0xfbfc80f720920bc683710418671464020133007b65a46c54ceaec9fdab015db1,1733317645735,HYPE,Buy,1778.67,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20187.9045,0
SPOT,0x49fa83d25ac1beb0a7b404185ef13201b900487d4152f46111f289b3ecb37f51,1733283760812,HYPE,order,1778.67,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,20187.9045,-1
SPOT,0x30cc036ff90b7b16792104185e270301be002a596ae6db8dc010b99709fe4a77,1733280476775,HYPE,order,1931.86,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,21250.46,-1
SPOT,0x664f53582f1e1a1d38ea04185e25b501f80099aa09375c3f694a0e5cb19061ae,1733280455711,HYPE,order,7143.03,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,75001.815,-1
TRANSFER,0x162b619f052e43a8220a04185e23f502010100b911b7d39eba6fe7745bc73780,1733280428083,USDC,InternalTransfer,499987.5,PERP,SPOT,0,499987.5,0
DEPOSIT,0x38a94d17d726cc33b02afab1c0c058682c36f4087d1cfd96a31a891f613dd69d,1733280398843,USDC,Deposit,499987.5,Arbitrum,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,499987.5,0
SPOT,0xb7d2abda86cc83ac4b2f041853e9b60202480053091e7c024d39c65aeedf1306,1733238002403,MUNCH,Genesis,58084.55086,0x0000000000000000000000000000000000000000,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,-,0
SPOT,0x30cb3f4d6a8509eedfc004182c8fde0176004543f902403f4f49f27c0dded03d,1733074266519,HYPE,Buy,24.41,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,202.527329,0
SPOT,0x8bcb05dfbc53ca08311c04182c8ef20189001e75f5cefe17071b700077c0749c,1733074251131,HYPE,Buy,364.90999999999997,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2621.480556,0
SPOT,0x45caf3e45899deb3280204182c8e1c015a00c27f56222f2750d87049bed6058f,1733074237568,HYPE,Buy,558.36,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3542.1562440000002,0
SPOT,0x5b6955c957230f9c5a5d04182c8cf001b800c94c49fc5685bfe5892fac590332,1733074219048,HYPE,Buy,558.44,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1483.6829169999999,0
SPOT,0xf8a7c9df2fdd27a66ab404182c8992018300af0af06d3e60c8af04d3078f17e0,1733074163889,HYPE,Buy,1005.71,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3928.888989,0
SPOT,0xf25176d128536ec627e204182c79ed020220009b98165f6053a3e90e21d2f663,1733073909400,HYPE,Buy,1184.57,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,9443.499791999999,0
SPOT,0xcc09984b6873ede65b8804182c73e8015a00c67c247f75f91ecc59aed23c7ee9,1733073811817,HYPE,Buy,1187.1,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3301.3807199999997,0
SPOT,0xe069456b478748d5635c04182bfd3901bc0086dda882f06d11e81a0bad64d86e,1733071884036,HYPE,Buy,1154.2,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,246.94742,0
SPOT,0xcaa6f6ef194ec46daa9104182bfbc0013b00ca5073f6bd3602394bba17e1fb10,1733071860112,HYPE,Buy,1164.6299999999999,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1525.999105,0
SPOT,0x3387ad8b2e61f48953cd04182a09dc02019800f36c4a144963fe4ca93f02bf0d,1733063756980,HYPE,Buy,1125.7,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,338.718776,0
SPOT,0xe2460fa513717f3c26bc041828ede201a100c1ae19468c53ffa0d1de89e62d3b,1733059145242,HYPE,Buy,567.66,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,185.15200000000002,0
SPOT,0x6a8b96235659aa4ac559041828ebae012c0060a04ed05a4e67add32b6dac56b5,1733059109857,HYPE,Buy,850.66,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,471.746944,0
SPOT,0xb5218f6b05571b152c91041821a2fd01a5006693f998709a00302122b171e487,1733028839084,HYPE,Buy,2000,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,17240.88348,0
SPOT,0x77992d57afb38a937aa30418216235017e000a0860c6f6be19e1523f8937b45f,1733027789295,MEOW,Sell,-12947.5,0x99967871e6c4f9a5185abc57edede9e9540191f6,0xffffffffffffffffffffffffffffffffffffffff,0,-113.6402075,0
SPOT,0xdd65c7a3a34f94ed51b004182124ce019a001111c9a3da19a81b64c4e6062d7b,1733026789331,HYPE,Buy,1058.72,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,899.443244,0
SPOT,0x3289ee1b4c36eb99bde70418207d92017f0014a25f6f1a0576c1a468f46a7680,1733024071960,HYPE,Buy,516.77,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1344.6340050000001,0
SPOT,0xa422d7b6cab71329bdad0418207d26018900b6a89c6c52d0dde6a9ca53a386ca,1733024065185,HYPE,Buy,516.0600000000001,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2584.2261,0
SPOT,0x5d3181272d8175f4895f0418207cae015e00836b6a75f3d24b688e9bbc6ca370,1733024057350,HYPE,Buy,516.11,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,59.2059,0
SPOT,0xee97c013122bb9ea917504181fb9ac02013d00eb7d95b0aadeec06f304d2dcaf,1733020883829,MEOW,Genesis,12948.592723,0x0000000000000000000000000000000000000000,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,-,0
SPOT,0x90ab76e9c7bf5afad73a04181eb05501d300987357b37db6f9ea13b537f6f4b6,1733016583755,HYPE,Buy,577.6700000000001,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1233.9634,0
SPOT,0xc951940cc0eeead21b6904181eafb7018300355ae2d8b3dff8684df9684a35be,1733016573948,HYPE,Buy,577.3,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5001.323089999999,0
SPOT,0xf77e7ba17ccb14786f7904181eab5601900048041d303c0a2a5f94f153091f53,1733016503213,HYPE,Buy,1749.5400000000002,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3.46872,0
SPOT,0x3cb609e48a7e1ee15f6e04181ea1a701a700e24e85dc7251ad241478d353f109,1733016346359,HYPE,Buy,574.5,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5006.193,0
SPOT,0xe2c3ac931932585e426504180c24240185003f9b761ef21122d0bb7ecf6ef372,1732939536994,HYPE,Buy,10000,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,3369.760884,0
DUST,00000000000000000000000000000000000000259,1732924800132,WOW,Spot Dust Conversion,-0.84322,0x99967871e6c4f9a5185abc57edede9e9540191f6,0xffffffffffffffffffffffffffffffffffffffff,0,-0.009342877599999999,0
SPOT,0xa2a8aae61fc58e68e719041804e39d018600dc98bd5ef4c59e49c3d61dbcd1e3,1732909531693,WOW,Sell,-3754,0x99967871e6c4f9a5185abc57edede9e9540191f6,0xffffffffffffffffffffffffffffffffffffffff,0,-44.192088,0
SPOT,0xc9768d3b500a22792bd2041804d95c0136008b26fc71bce489fe9b5ce49f874e,1732909366016,WOW,Sell,-968,0x99967871e6c4f9a5185abc57edede9e9540191f6,0xffffffffffffffffffffffffffffffffffffffff,0,-11.395296,0
SPOT,0xc8223c71cfebbd16a28e041804d8bc014800d8fb1da7e223a419d2e2d7964ab6,1732909355708,WOW,order,-4722,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,-55.587384,-1
TRANSFER,0x45f7def3084446ff2829041804d746017400a1e25746b863b34ea7319c86c093,1732909331720,USDC,InternalTransfer,199320.57,PERP,SPOT,0,199320.57,0
FAILED,0x704f6c7a8ce08d9588730418048c4d01220038f1e69f70319472550e5fdfa6c7,1732908124736,-,VoteEthDepositAction,,0x99967871e6c4f9a5185abc57edede9e9540191f6,Deposit has already been credited.,0,-,-1
DEPOSIT,0x155db918157e98afd4e22452d96776ac26326ba9020fda1b2d3c7138c1446daf,1732908124736,USDC,Deposit,199320.57,Arbitrum,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,199320.57,0
SPOT,0xad8e27d1ae578879b3020418039b3801d300662256a9e1bb3ac1f533a7a85687,1732904228830,HYPE,Buy,8747.29,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,10906.849524000001,0
SPOT,0x409b04641447e32a8d8e0418027498015000d0b4a3e354817d46795997520868,1732899466011,HYPE,Buy,3813.7,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20593.98,0
SPOT,0x29fd031d94dd6f3539db0418027498014f006f364c1cc797b1cf96550d783d63,1732899466011,HYPE,Buy,1923.94,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,10389.276000000002,0
SPOT,0x4f333b3e796a8ceecbe9041802745e015000febfef1ecf9733f62008ccb54962,1732899462375,HYPE,Buy,92.51,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,499.5540000000001,0
SPOT,0xbefa9b4307d1225c8ed90418027447020112009c0a6669649b84ec92dc18d1fa,1732899461136,HYPE,Buy,544,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2937.6000000000004,0
SPOT,0xeab786aa1d842a0ef8210418027433010400b78719e7a2e82230fba78309216c,1732899459540,HYPE,Buy,146.26,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,789.804,0
SPOT,0xfa1ac051c247de5bdd92041802741c0183009242a0e3511c28df0240abc660e7,1732899458084,HYPE,Buy,1380.4,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,7454.160000000001,0
SPOT,0xe494e3cca217f2812bf004180273ff01740043f1dca3f828ca688a33084ebaf7,1732899456171,HYPE,Buy,15.82,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,85.42800000000001,0
SPOT,0x2ad8d71a9b5feb42f353041802701801c7003d9ca7d6843485a2a28c23e8c469,1732899392711,HYPE,Buy,1000,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5400,0
SPOT,0x81e77c02a88c45e493cb04180270100149007f53509424bbbfb981acabe38258,1732899392120,HYPE,Buy,11.17,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,60.318000000000005,0
SPOT,0x059d91c70e74e8e9d1e30418026d6e01f1000b718f895e4c7a172b0194150235,1732899348487,HYPE,Buy,331.45,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1789.8300000000002,0
SPOT,0xc21a836bfa6a0e4c88e0041802637601a4009ed3d760d3ea9495115f889a3caf,1732899188048,HYPE,order,9259.25,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,49999.950000000004,-1
SPOT,0x264aee8dfd808a8787f80418025d2f020140001529c34a0e7d618c640a1a08c9,1732899085943,HYPE,Buy,8966.35,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1356.132192,0
SPOT,0x5c6e52c4313c99dc5ffe041801777c01dc00dcf1f0f09c5338dc4dc429b4404c,1732895376931,HYPE,Buy,9427.02,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,41658.8616,0
SPOT,0x14a7c7455bdf824b673b041801597c02014800cb558f8af51faac53b67ba211c,1732894892614,HYPE,Buy,9676.979999999998,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1071.408,0
SPOT,0xa39569289ea8afb611bb041801588b02013400472a0ff721cf4083d3d5c8154e,1732894877665,HYPE,Buy,9835.83,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2896.9529999999995,0
SPOT,0x763d921adc6637dfae9604180156e202017d008f2031a3852e2e8f9c5f8729b8,1732894851343,HYPE,Buy,9911.68,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,49954.8672,0
SPOT,0x37c9c5840dcd80e3afe504180152cb02010d0051c9bb92b3d97a745965003ba8,1732894783756,HYPE,Buy,10001.1,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20836.399999999998,0
SPOT,0x91b67180047f7096ed810418014cf701cb00629b27587b978874daeb586e8927,1732894689268,HYPE,Buy,10029.58,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,6559.6045,0
SPOT,0x6db1a940c14640607bed041800967602013700852222bc260d92a42769bb6b85,1732891699491,HYPE,Buy,10747.36,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,50452.406784,0
SPOT,0x1ed1913e0faa4725bafd04180092850201f800ffd5cd2e8d542e454837a725ea,1732891635795,HYPE,Buy,161.57,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,758.474208,0
SPOT,0xc712463326112ed3de17041800926c02011a00210d58a09eb55b86c0380eccd0,1732891634187,HYPE,Buy,5912.01,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,7806.271865999999,0
SPOT,0xddd33e78a6e68da152e60418008c350201e6009515898c8f172cde5c18dfde26,1732891532730,HYPE,Buy,20914.589999999993,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5452.079999999999,0
SPOT,0xee1945074b6e6db406c20417fc3b2f018500d4c8d9d03fd7cd8e3be3b10b51b3,1732870357484,WOW,Genesis,4722.84322,0x0000000000000000000000000000000000000000,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,-,0
SPOT,0x1899952450519c4e6f440417fbf89e015f00af547eb701f05da552cfc819c5d7,1732868787906,HYPE,order,31570.79,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,102605.0675,-1
SPOT,0x9f5240e7ed58965313170417fbf41a015f00405171af29e14da427e66fc47fce,1732868676323,HYPE,order,16695.06,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,62606.475000000006,-1
SPOT,0xfd27f85a8cf881a1573b0417fbecd9020150003fcd2aed65fcd996f7bd369bf3,1732868504991,HYPE,Buy,73.7,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,283.008,0
SPOT,0x0f55301281a52a4386500417fbecd402014800dde61d0a4ce78873acba6e9f27,1732868504502,HYPE,Buy,3655.79,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,14038.2336,0
SPOT,0x28748011f342479d3c930417fbecc3020104003bf4457e4457e863f71147142e,1732868503087,HYPE,Buy,2636.57,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,10124.4288,0
SPOT,0xfe701a06e8ed9cdc0be90417fbecc00201410013d2d31ce012fc0ea883dc6d82,1732868502886,HYPE,Buy,544.66,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2091.4943999999996,0
SPOT,0xfe9677c03f66db719b8e0417fbec97017c0012f4a7ff5c53e5829fee57cddb5b,1732868499029,HYPE,Buy,1151.73,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,4422.6431999999995,0
SPOT,0xb894dc9fbca601654f850417fbec94015d009fdb0ae7025a510275be46a31cdb,1732868498619,HYPE,Buy,3837.77,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,14737.0368,0
SPOT,0x58fd918348235596df9d0417fbec8b01e6009c252055bcab8b81b343b6d461eb,1732868497811,HYPE,Buy,5.35,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20.543999999999997,0
SPOT,0x7ebde67665f3fb8021040417fbec8501ac00361a9eb592ce65d4013f25dea47d,1732868497378,HYPE,Buy,15.96,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,61.2864,0
SPOT,0xc383479414223b6e1c350417fbec8302017700667cf4d15cb90d38543f878f42,1732868497209,HYPE,Buy,181.93,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,698.6112,0
SPOT,0xf1d27b3db11f337a75eb0417fbec8001c70048053a66d6e2523fa5f8ea3217ca,1732868496975,HYPE,Buy,3623.19,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,13913.0496,0
SPOT,0x61d7d949f51ab5154f8d0417fbec77018300551462eaed2b2773e62aacf32084,1732868496172,HYPE,order,23204.4,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,89104.89600000001,-1
SPOT,0x4714f61fe8920b105f310417fbec1c01b600834c1ebc4bff0503a5bf84866320,1732868487705,HYPE,Buy,728.71,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2798.2464,0
SPOT,0x66afe42d0b9c76e405e90417fbec1401c000f30681ee2e2dd9ee550c5c1fb491,1732868487101,HYPE,Buy,5.35,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20.543999999999997,0
SPOT,0xf6222b62336ed8c08eee0417fbec1301900058385b78c18af383f65218a1b1c6,1732868486996,HYPE,Buy,5.35,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,20.543999999999997,0
SPOT,0xd269a14dc76b54c3232e0417fbec080173004b984336afe57852c4e6e2ee97ed,1732868485990,HYPE,Buy,1877.73,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,7210.4832,0
SPOT,0x5cbdb8d30a0fd0a4a1250417fbec05019c009f16b8d8536d24b6bd03ae2c925b,1732868485681,HYPE,Buy,240.78,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,924.5952,0
SPOT,0x7770411d710b31c1c0240417fbec01017e00c233ca5fbb9d7bbcd41aae161401,1732868485280,HYPE,Buy,648.03,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2488.4352,0
SPOT,0x17e0b514d4dc5688d0ec0417fbebf401660079a9c489dc3a9f2a56ccec8eeef5,1732868484073,HYPE,order,3505.95,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,13462.847999999998,-1
SPOT,0x7656324cedf7158ccb9b0417fbe46d014400c247ae7e923cc12e5d61cbb21e4d,1732868303445,HYPE,Buy,1377.81,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5483.6838,0
SPOT,0x85777d0f6690e3ec86680417fbe4610201720006ab948426ab61e82a3c4bfe3a,1732868302203,HYPE,Buy,100,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,398,0
SPOT,0xaf858ab89e75076020bd0417fbe46102017100095a193096d138afeceee69150,1732868302203,HYPE,Buy,48.16,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,191.6768,0
SPOT,0x525c885976de2fa816420417fbe46102016f0079678a0c98d2da84faefd52fe5,1732868302203,HYPE,Buy,546.68,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2175.7864,0
SPOT,0xc80629ad360507c60e2b0417fbe460018800f1b418a7f7e40c628ac2c07df064,1732868302142,HYPE,Buy,277.65,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,1105.0469999999998,0
SPOT,0xe2afb14c279d07feda270417fbe45d017900e1fca65053f53a2129d0c749ba11,1732868301941,HYPE,Buy,3680.53,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,14648.5094,0
SPOT,0x4650e4e073ccefdf154c0417fbe454019000b549416a19f73adb15e02b95e8ba,1732868300984,HYPE,Buy,587.91,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2339.8817999999997,0
SPOT,0xab142f91478a84510a0b0417fbe454018d006fa8e73a84dfe06503c1966d235a,1732868300984,HYPE,Buy,15,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,59.7,0
SPOT,0x74d696b24e370b5856720417fbe453019200109d6e6953d557f008d4554076d8,1732868300937,HYPE,Buy,73.23,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,291.4554,0
SPOT,0x85f3dce1e0b83ed74a630417fbe45101b900411cf429fd42e0d03791fec4722c,1732868300783,HYPE,Buy,1500,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,5970,0
SPOT,0xace0d3ef243e37ffc7c50417fbe45101b700ac242dec0465ca28302074d4655a,1732868300783,HYPE,Buy,8.5,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,33.83,0
SPOT,0x912484e78fb7803ee72c0417fbe45101b60044f0e1bc8923837320d3ffa3d4ae,1732868300783,HYPE,Buy,15924.46,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,63379.35079999999,0
SPOT,0xce239da1fe7f875d8d4c0417fbdca301e700c78f1c15e1cae3cd1159d9691818,1732868114923,HYPE,order,24161.58,0x99967871e6c4f9a5185abc57edede9e9540191f6,limit,0,96163.08840000001,-1
SPOT,0xef87bf929ee1904144200417fbd8b5015900d9bfd7f0c9904f43c2436d96c2d9,1732868018904,HYPE,Buy,5486.11,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,21834.7178,0
SPOT,0xa62e6eeb66e821366fc80417fbd8b0015c0077918e95e3d8f9534da8631bb64d,1732868018485,HYPE,Buy,23.58,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,93.8484,0
SPOT,0xc736556b0a9bf3d137340417fbd8ae015e00a41dcbd906c1a78686965da827d8,1732868018283,HYPE,Buy,4.46,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,17.750799999999998,0
SPOT,0x7ba492403ef5f17e5b660417fbd8a701d000942cbbe476cfdac525d0025b2a71,1732868017483,HYPE,Buy,502.97,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,2001.8206,0
SPOT,0xd8a7afa61e8d898614530417fbd8a001a10005026b3b146d3269d306bc0dc582,1732868017077,HYPE,Buy,62.7,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,249.54600000000002,0
SPOT,0x80a45eb59f5c333f40640417fbd8a001a000dcf240d92d225b04577590cb3fa0,1732868017077,HYPE,Buy,3965.59,0xffffffffffffffffffffffffffffffffffffffff,0x99967871e6c4f9a5185abc57edede9e9540191f6,0,15783.048200000001,0
