class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xfc2b736e9d4416fc75f0041b8e64dc0201b300dfefa4a54d126e8729f782c552,1736985301272,STAR,Genesis,4606.87759943,0x0000000000000000000000000000000000000000,0x14a872e2564aa6e4ce108cdb427dbac794590016,0,-,0
TRANSFER,0xf7929620cf86136889a20419df803e02019500c52c61bf7c2e6eede8c786a8ee,1734979935509,HYPE,Transfer,592179.03472,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0x14a872e2564aa6e4ce108cdb427dbac794590016,0,24424720.37654376,0
TRANSFER,0x77488ae559052fdae8360419da92f2014500664cb3bfda934a9a061e5db673ff,1734950577476,HYPE,Transfer,5.15,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0x14a872e2564aa6e4ce108cdb427dbac794590016,1,212.41432500000002,0
