class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xfc2b736e9d4416fc75f0041b8e64dc0201b300dfefa4a54d126e8729f782c552,1736985301272,STAR,Genesis,2737.4264796,0x0000000000000000000000000000000000000000,0xeaf97d4ac9d2cdd09df78d00fe9015aa27267af8,0,-,0
TRANSFER,0x60b76b77af5f7239bc120419df9295016800622e803ef8df3a419b5f402bfbf4,1734980359910,HYPE,Transfer,352281.48471,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0xeaf97d4ac9d2cdd09df78d00fe9015aa27267af8,0,14523332.629396815,0
TRANSFER,0xa4961590bacd6db86e4b0419dafceb02011f0013efe01e6916886856fd203b3f,1734953041316,HYPE,Transfer,2.7,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0xeaf97d4ac9d2cdd09df78d00fe9015aa27267af8,1,111.31155000000001,0
