class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
TRANSFER,0xf1ed2f1fa341eb86269d041e16fb96016b0041cc11b199b55464ab8aaed94d3c,1740010354261,HYPE,Transfer,562611.22,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcdf9a0cc8174dba1019e4c176c0a179f1d4d1ad3,41.253,0,23209400.65866,0
TRANSFER,0x106e4a444c4408cacb7b041e1392150202390029693033f945b79a5fafa48255,1739992235207,HYPE,Transfer,0.5,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcdf9a0cc8174dba1019e4c176c0a179f1d4d1ad3,41.253,1,20.6265,0
