class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
TRANSFER,0x38c75ae4cfd3e49798c604237787cd01820063c1e7066ef0b6ae9a782e01a420,1747261326394,HYPE,Transfer,572445.32458099,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb2833d8822baa7b4e6418c0d891ec94db31adf5a,41.3025,0,23643423.01850634,0
TRANSFER,0x9e5f36312c662b93750b042368adc40203af006408e81708b43268c0b2fbcfea,1747184708801,HYPE,Transfer,0.38931901,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb2833d8822baa7b4e6418c0d891ec94db31adf5a,41.3025,0,16.079848410525003,0
TRANSFER,0xdbed2f7e0fe162147eed04230325050202170038c34ec405fefbfa949d8c77e4,1746656107796,HYPE,Transfer,746075.15505242,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb2833d8822baa7b4e6418c0d891ec94db31adf5a,41.3025,0,30814769.091552578,0
TRANSFER,0x31e63a87ce01e956780d0422ffeac9014000f5bf833ccf7bb1136388815884fa,1746639217139,HYPE,Transfer,0.47896066,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb2833d8822baa7b4e6418c0d891ec94db31adf5a,41.3025,1,19.78227265965,0
