class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
FAILED,0xe3a55e94820538e8a6f6042255e34802021e003276b8d5e94dbc0147d7f0c9c6,1745738401212,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1745724924021,,0,-,-1
VALIDATING,0x4a3b82dd009d1935967c042255e20e019b00db87eb0134095c407960164fa7ab,1745738376376,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0xbea69060baddd71b0e9b042255e1a302014500b091bacd7fff095e5b8041aa89,1745738368652,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1745724924020,,0,-,-1
FAILED,0xbe5fa691b222176f3fb4042255e03801750066c4f7905acaae0fc114b504b4c1,1745738339751,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Cannot undelegate during lockup period after delegating or voting.,,0,-,-1
VALIDATING,0x83e693e4142f5cd53b76042255dad60201d000c58dab15f5ec8394cf0199377e,1745738226745,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x947c97140d1e9d1699cc042255dad001c200aa9de39c06b63425610223d4e750,1745738226139,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x13a1da5857b81ea6b182042255dacd01c700172587c7b3e53c926a9db0027ca8,1745738225661,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xd9ec4ae14b2417b40b9f042255d5bd02015f00ec8da6902492c3209d48a2e251,1745738119516,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xff3788340bc537ce3944042255d5ba01bc00e19caaafdea72712cf7f3b6357f6,1745738119173,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x26420504dea323b6f0b5042255d5b502010700e3a7db701a44bde7771ecdf526,1745738118712,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xafc2a2734ee7cea2443f0422536de801a400aa11aaf60daa45b5fc365c346629,1745725210171,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x1702efb84dbb75ded7620422536de101a00015ae01aca9bbe0038cc6ce92d5b8,1745725209766,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x10f6eaed19b8069b3b7f0422536dd901ce002994c9569f43f1ab97da38e58413,1745725209222,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x9de054c1289ca1445fe40422536dd201b100ad77b6c40710aff1e9db1061a4ae,1745725208763,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x6661d19214200f4700420422536dcc018600470298a872d78cc12645d5308d69,1745725208361,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x253495cee4a3540b99230422536dc6018a0062bbd733b0fe0c0dedd67ddc836b,1745725207952,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x8e217442bd1a79f4bca90422536dc0015500bb367b83e383c18aa44bd2902645,1745725207541,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x3019b8e22d1bf18cce6f0422536dba0197006b9b7439bccc708cc2dc80413f5e,1745725207136,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xe6f4dcf607b33057e0bb04225362f101ca0069691062f17722607574e1027307,1745724977028,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
