class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xfc2b736e9d4416fc75f0041b8e64dc0201b300dfefa4a54d126e8729f782c552,1736985301272,STAR,Genesis,6539.88534591,0x0000000000000000000000000000000000000000,0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,0,-,0
DUST,00000000000000000000000000000000000000003,1736467200033,BUBZ,Spot Dust Conversion,-0.01,0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,0xffffffffffffffffffffffffffffffffffffffff,0,-0.0029787999999999998,0
TRANSFER,0xdbd629988dea12e3c855041b0ebfb002010800aae335c3292115dafec42a41fd,1736443338687,BUBZ,Transfer,0.01,0x0ef5cbf621f37e75cfa17ecfb29dc836aa95eba0,0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,0,0.00030555,0
TRANSFER,0x0f88e18bb608819d2fe30419dfb1f3013f008a672783f3ac28406304c4ed308e,1734981092858,HYPE,Transfer,840232.48013,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,0,34901576.75963994,0
TRANSFER,0x9df170d4cc0c9be418ba0419db0c94014500aab5f00f432b11d768a1f565723d,1734953404697,HYPE,Transfer,7.7,0x24d5a2747c10bef7e27c58391c35920ec84083bd,0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,1,319.8426,0
