class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
TRANSFER,0x9926db2237ef3e253b88041ee52a06012600e367f976c65a9a3c78fabf6a6b7c,1741097554571,HYPE,Transfer,278301.9,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xc764acfc6724434fb7a76f1c09db9b42481a443c,41.2505,0,11480092.525950002,0
TRANSFER,0xfdcb9812b345fa6b24d4041e6e700f0201500012e98dd6fa70a3b6a41ce7fb60,1740476350446,HYPE,Transfer,825809.55847946,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xc764acfc6724434fb7a76f1c09db9b42481a443c,41.2505,0,34065057.19205696,0
FAILED,0x06fca2b50d085b24af37041e6a735401b500a0967f3ccf00fd38c1f50533ca34,1740455217730,-,spotSend,,0xc764acfc6724434fb7a76f1c09db9b42481a443c,Invalid nonce: duplicate nonce 1740455105545,,0,-,-1
TRANSFER,0x94f6a28a5d0bd7e8fa5b041e6a6dc70201af00cede49028c268700106b9cf473,1740455106923,HYPE,Transfer,0.54152054,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xc764acfc6724434fb7a76f1c09db9b42481a443c,41.2505,1,22.337993035270003,0
