class,hash,time,token,type,amount,from,to,fee,USDAmount,priority
SPOT,0xaf43fc3b8d5e0e7b9cef0425f7006202036d003aa82e4a7a05cd6d0ea4891d99,1750529192314,LICKO,Genesis,10613.85839533,0x0000000000000000000000000000000000000000,0x9abe126127818c6440db88cf32a222e47193e0b0,0,-,0
VALIDATING,0x563d702e3a143f56db13041a9c5dca015300be37d8ddd41589d9a0b19c2bd7cc,1735968165519,-,tokenDelegate,,0x9abe126127818c6440db88cf32a222e47193e0b0,-,0,-,-1
TRANSFER,0x073d349e7bc58b05b2110419879a1001a50030df4a0bcbf01d2abfb7167a58da,1734519754962,USDC,Transfer,18.008208,0xb1b5a682453a274513c56daa7405e7fd4605f4f6,0x9abe126127818c6440db88cf32a222e47193e0b0,0,18.008208,0
TRANSFER,0x1b79572f25f995649b16041987981a0198001857d628ad4f78b2beff0de39fbd,1734519722797,HYPE,Transfer,432507.81876,0xb1b5a682453a274513c56daa7405e7fd4605f4f6,0x9abe126127818c6440db88cf32a222e47193e0b0,1,17967672.314746678,0
