snapped_at,volume
2024-08-02 06:30:00 +0000,2698769967.01198957659880845473146224
2024-08-03 06:30:00 +0000,2806376887.7733341761086688039382862
2024-08-04 06:30:00 +0000,2470675761.67735613698728030806212782
2024-08-05 06:30:00 +0000,3198136378.9123792992094833346138998
2024-08-06 06:30:00 +0000,3989643183.8992769653371026578245444
2024-08-07 06:30:00 +0000,2951207638.71675462548048317322627514
2024-08-08 06:30:00 +0000,2048976666.98610323953061950927092828
2024-08-09 06:30:00 +0000,2450490585.492512059962866572616908
2024-08-10 06:30:00 +0000,2105612578.9487782837707998023468874
2024-08-11 06:30:00 +0000,1658822608.31382178309469449422248868
2024-08-12 06:30:00 +0000,1952253648.86353205404971338970770639
2024-08-13 06:30:00 +0000,2320013416.09547530738590959798076924
2024-08-14 06:30:00 +0000,2113321828.09379880013351349510491519
2024-08-15 06:30:00 +0000,2202095654.77601661129330638053425177
2024-08-16 06:30:00 +0000,2187987673.98353016790293171147872756
2024-08-17 06:30:00 +0000,2097690012.44467829696140737776075376
2024-08-18 06:30:00 +0000,1605362800.05372573242847485921934555
2024-08-19 06:30:00 +0000,1676966708.101111516811661878454881
2024-08-20 06:30:00 +0000,1943940618.1769742559479671533093941
2024-08-21 06:30:00 +0000,1961593534.93767593597359461889219872
2024-08-22 06:30:00 +0000,1942437513.30503878443372462448763604
2024-08-23 06:30:00 +0000,1862737957.63481858407922969831362475
2024-08-24 06:30:00 +0000,2126602579.31906374718437556333940077
2024-08-25 06:30:00 +0000,1903351369.4680418326450384046063539
2024-08-26 06:30:00 +0000,1768820395.2523719708532009175324496
2024-08-27 06:30:00 +0000,2028953562.27888432234279612550723449
2024-08-28 06:30:00 +0000,2208067580.48675281038731936361154444
2024-08-29 06:30:00 +0000,2319311537.9523610772632889568215987
2024-08-30 06:30:00 +0000,1878180930.54167111300134247484418821
2024-08-31 06:30:00 +0000,1822246064.17357085919681409660950017
2024-09-01 06:30:00 +0000,1190902667.60713585177267570916228511
2024-09-02 06:30:00 +0000,1612317793.71566160500158698098154388
2024-09-03 06:30:00 +0000,1711011164.89148414606580107802852874
2024-09-04 06:30:00 +0000,1780969310.1831243586679141265001872
2024-09-05 06:30:00 +0000,1989054961.96820662238474767105273681
2024-09-06 06:30:00 +0000,1931537811.5557631683091796962579625
2024-09-07 06:30:00 +0000,2404779692.19388081744364209935685665
2024-09-08 06:30:00 +0000,1629836400.65396079005418043849478562
2024-09-09 06:30:00 +0000,1554675795.9144620603058288015224768
2024-09-10 06:30:00 +0000,1927063397.95011879740239956257385855
2024-09-11 06:30:00 +0000,1870097261.90390284094830665057646029
2024-09-12 06:30:00 +0000,2041126160.942276736655037671095814
2024-09-13 06:30:00 +0000,1747226927.9105317294484122153294653
2024-09-14 06:30:00 +0000,1802475481.336791786138563378451265
2024-09-15 06:30:00 +0000,1289324968.24544202316661259378252524
2024-09-16 06:30:00 +0000,1464257677.99137719519665739706469538
2024-09-17 06:30:00 +0000,1649997924.0154348134216150838826242
2024-09-18 06:30:00 +0000,1828574932.87592669503193665781424864
2024-09-19 06:30:00 +0000,1983257466.12178246911114109951411788
2024-09-20 06:30:00 +0000,2127440621.30869740298369632282013484
2024-09-21 06:30:00 +0000,1787929783.97117748932665805796851575
2024-09-22 06:30:00 +0000,1132410555.01619761480672989703485765
2024-09-23 06:30:00 +0000,1447846755.36489077698094835144180528
2024-09-24 06:30:00 +0000,1728467713.14680974638759079117854537
2024-09-25 06:30:00 +0000,1717097834.95435325027765639276256885
2024-09-26 06:30:00 +0000,1662849293.05802118950659292951444544
2024-09-27 06:30:00 +0000,2030273602.6234832235966580502237232
2024-09-28 06:30:00 +0000,1831744455.86054443761906795152284864
2024-09-29 06:30:00 +0000,1251611179.5943053718472437607051232
2024-09-30 06:30:00 +0000,1363012888.68974236975756400092087032
2024-10-01 06:30:00 +0000,1831515104.84416851055094218269661108
2024-10-02 06:30:00 +0000,2312719637.69418696731932719161104428
2024-10-03 06:30:00 +0000,2031957085.6642014148376153030518223
2024-10-04 06:30:00 +0000,1937382246.10939319171037183500859354
2024-10-05 06:30:00 +0000,1586643512.46881858240891945355274451
2024-10-06 06:30:00 +0000,960869871.51315253579163741369149144
2024-10-07 06:30:00 +0000,1161657108.83661821662601218216378848
2024-10-08 06:30:00 +0000,1777405656.24054060469706675088895625
2024-10-09 06:30:00 +0000,1546331981.8084535952545412046910869
2024-10-10 06:30:00 +0000,1455860824.92173292006438636998127548
2024-10-11 06:30:00 +0000,1451041750.68894912616940282459821605
2024-10-12 06:30:00 +0000,1383352599.71532704893577210134703866
2024-10-13 06:30:00 +0000,1072653927.6943437879660510020581594
2024-10-14 06:30:00 +0000,1207849616.82742171877295587752685028
2024-10-15 06:30:00 +0000,1858064130.15614451534931001575045365
2024-10-16 06:30:00 +0000,1934539852.62761535137235560030918133
2024-10-17 06:30:00 +0000,1592564647.98587674111229364813468612
2024-10-18 06:30:00 +0000,1514592257.39129008823332563611173116
2024-10-19 06:30:00 +0000,1457722743.24824517386482928787013018
2024-10-20 06:30:00 +0000,947500969.93713122499474662969411776
2024-10-21 06:30:00 +0000,1308117681.3116828406582122693681256
2024-10-22 06:30:00 +0000,1726692744.87929273273766118833574142
2024-10-23 06:30:00 +0000,1498554565.01416342292196449765802649
2024-10-24 06:30:00 +0000,1632082355.8729445584532713015282655
2024-10-25 06:30:00 +0000,1561134621.86800245705256983852600528
2024-10-26 06:30:00 +0000,1983628447.6766150414672633129363727
2024-10-27 06:30:00 +0000,1312931133.72950413872912870880850352
2024-10-28 06:30:00 +0000,1277894862.43790036953770468116603164
2024-10-29 06:30:00 +0000,1905382549.8085408187136282351248439
2024-10-30 06:30:00 +0000,2011513911.05048370641108023588148933
2024-10-31 06:30:00 +0000,1768438355.64353635646498142338294616
2024-11-01 06:30:00 +0000,1788133874.45086273350410176523799072
2024-11-02 06:30:00 +0000,1819492816.90797173525880888452871336
2024-11-03 06:30:00 +0000,1187482058.375471859226764965089977
2024-11-04 06:30:00 +0000,1612163127.45984792785433048154322566
2024-11-05 06:30:00 +0000,1622948247.26611171031621271447915705
2024-11-06 06:30:00 +0000,2157547517.6917089450613993190571497
2024-11-07 06:30:00 +0000,2871027076.79319067002631331261136684
2024-11-08 06:30:00 +0000,2099773209.95654104073759394010391736
2024-11-09 06:30:00 +0000,1957509506.91561410642492320247023204
2024-11-10 06:30:00 +0000,2066794331.0218182170886995496471843
2024-11-11 06:30:00 +0000,2977527160.95230596998495927452520357
2024-11-12 06:30:00 +0000,3568992464.08184114395299944285690688
2024-11-13 06:30:00 +0000,3812894240.41961078780632946314316756
2024-11-14 06:30:00 +0000,3575470782.67363877915815688717405802
2024-11-15 06:30:00 +0000,3148129420.47310802100285323194488688
2024-11-16 06:30:00 +0000,2939891783.00031437638527594969163599
2024-11-17 06:30:00 +0000,2870288969.29260202905600962812580289
2024-11-18 06:30:00 +0000,2682858933.10788437596345964551923472
2024-11-19 06:30:00 +0000,3090946562.193373697298996052762684
2024-11-20 06:30:00 +0000,3044998053.06056701842122210717097984
2024-11-21 06:30:00 +0000,3318675783.00923783953839154796123232
2024-11-22 06:30:00 +0000,3490541469.21619082007571727217000652
2024-11-23 06:30:00 +0000,3213471988.9692658622436330484517559
2024-11-24 06:30:00 +0000,3076082875.39122440498382255886986774
2024-11-25 06:30:00 +0000,3103936877.89239131098187663680586234
2024-11-26 06:30:00 +0000,3656435856.40505233864031075903834398
2024-11-27 06:30:00 +0000,3485873766.1245279335733722845394039
2024-11-28 06:30:00 +0000,3135714465.17762622414700574986243758
2024-11-29 06:30:00 +0000,2634204186.13933015462336762358860675
2024-11-30 06:30:00 +0000,2826574733.45258703625871195400181908
2024-12-01 06:30:00 +0000,2477099367.26639324419699138848024761
2024-12-02 06:30:00 +0000,2706577832.1315463584452893363241267
2024-12-03 06:30:00 +0000,3315813618.59702602936860631969584096
2024-12-04 06:30:00 +0000,3817010758.827636712529008216195411284
2024-12-05 06:30:00 +0000,4098436957.65625809324279163955949312
2024-12-06 06:30:00 +0000,4054763284.785734782833750408325003723
2024-12-07 06:30:00 +0000,3490476546.028814270209339412824602888
2024-12-08 06:30:00 +0000,2635063239.44547103926009395353280258
2024-12-09 06:30:00 +0000,2678382486.699074920292878131777945495
2024-12-10 06:30:00 +0000,4296803815.77695079865072022029138713
2024-12-11 06:30:00 +0000,4293906172.692611671561614083528320242
2024-12-12 06:30:00 +0000,3281473480.07945597594068658236440796
2024-12-13 06:30:00 +0000,3199085179.54868006958628936926646172
2024-12-14 06:30:00 +0000,2779641325.63797263584421545569905064
2024-12-15 06:30:00 +0000,2335572850.93318255653504122652997555
2024-12-16 06:30:00 +0000,2408629117.5468320567732494086942282
2024-12-17 06:30:00 +0000,3032199897.90961409541919908459768572
2024-12-18 06:30:00 +0000,3097515897.036832407799900973673483
2024-12-19 06:30:00 +0000,3610010550.263019482583008021734846
2024-12-20 06:30:00 +0000,3841497430.951876934612377039373105326
2024-12-21 06:30:00 +0000,4176554922.09843378218215275553009032
2024-12-22 06:30:00 +0000,2941862067.326853828558307127281379004
2024-12-23 06:30:00 +0000,2753699353.30210837043028689788605018
2024-12-24 06:30:00 +0000,2853821946.695837256522660892363923072
2024-12-25 06:30:00 +0000,2726769474.232225010407908425692854494
2024-12-26 06:30:00 +0000,2566646613.822035657931990709379244672
2024-12-27 06:30:00 +0000,2527426833.865348376059573807243295857
2024-12-28 06:30:00 +0000,2515991868.25092777630210698241824386
2024-12-29 06:30:00 +0000,1734579408.312914022983322453396817826
2024-12-30 06:30:00 +0000,1995428119.893541913247183092029841682
2024-12-31 06:30:00 +0000,2708765758.527234381460941427402344774
2025-01-01 06:30:00 +0000,2372506584.243025683940299669893750336
2025-01-02 06:30:00 +0000,2042144094.580163798145308961209574256
2025-01-03 06:30:00 +0000,2639023185.72487255057816124380908378
2025-01-04 06:30:00 +0000,2430224836.731439012882265766006654456
2025-01-05 06:30:00 +0000,1997065182.425970947269413308027877
2025-01-06 06:30:00 +0000,2018247157.988768373828842680433149208
2025-01-07 06:30:00 +0000,2699445850.01470007556157912085600848
2025-01-08 06:30:00 +0000,3199446922.914395858483703424375905645
2025-01-09 06:30:00 +0000,3343101816.46493088395280672007397816
2025-01-10 06:30:00 +0000,3009280291.666123894342022616061958865
2025-01-11 06:30:00 +0000,3029178497.3513781746851713905177163
2025-01-12 06:30:00 +0000,1822315727.663293181484051982863265368
2025-01-13 06:30:00 +0000,2006992056.093440350161335122167657144
