snapped_at,volume
2024-08-02 06:30:00 +0000,2347594459.23492233144889594132034629
2024-08-03 06:30:00 +0000,2666158933.2822787877108733161383716
2024-08-04 06:30:00 +0000,1715817521.78636619905278867382473818
2024-08-05 06:30:00 +0000,7158277672.7579868869497609051433652
2024-08-06 06:30:00 +0000,6773973571.55656305752791523686284096
2024-08-07 06:30:00 +0000,2994561898.4666349222031492510556592
2024-08-08 06:30:00 +0000,2923397425.6068139328156851230965028
2024-08-09 06:30:00 +0000,2999923117.52486824649620111589096768
2024-08-10 06:30:00 +0000,1894887912.52463381624326807976321355
2024-08-11 06:30:00 +0000,1044766750.65259139382327725642359008
2024-08-12 06:30:00 +0000,1682030161.98439549911228432127709349
2024-08-13 06:30:00 +0000,2530314956.30577164614739603288757276
2024-08-14 06:30:00 +0000,1683640942.55528959153438945445884472
2024-08-15 06:30:00 +0000,1920642734.75795257406230981842918033
2024-08-16 06:30:00 +0000,2030170076.5527270922560720420917286
2024-08-17 06:30:00 +0000,1495248641.5330533469948088261280228
2024-08-18 06:30:00 +0000,772394272.8141003016207432979480727
2024-08-19 06:30:00 +0000,1106399576.171537152954150623186011
2024-08-20 06:30:00 +0000,1538191086.41982952658277954821164041
2024-08-21 06:30:00 +0000,1422163426.8063044296137040381716636
2024-08-22 06:30:00 +0000,1709370539.63406596032038797527097016
2024-08-23 06:30:00 +0000,1215067345.99925072691812550805106125
2024-08-24 06:30:00 +0000,2491840323.73129783710336807711435838
2024-08-25 06:30:00 +0000,1841318326.97303901567886299667135155
2024-08-26 06:30:00 +0000,1318273447.37331768106837676940812444
2024-08-27 06:30:00 +0000,1635619765.96163819239383270572139018
2024-08-28 06:30:00 +0000,2319041184.2297920978148560726156666
2024-08-29 06:30:00 +0000,2084868671.29702147267021054695257565
2024-08-30 06:30:00 +0000,1467031915.23120025713680475157277418
2024-08-31 06:30:00 +0000,1470228503.96710439012636472089364195
2024-09-01 06:30:00 +0000,700791040.70804703665933457137541225
2024-09-02 06:30:00 +0000,1260951053.6202995600252994228402485
2024-09-03 06:30:00 +0000,1237800165.65823671766817649560823388
2024-09-04 06:30:00 +0000,1668756657.4433874861328713260070944
2024-09-05 06:30:00 +0000,1551364094.99559417786274647914101494
2024-09-06 06:30:00 +0000,1343993786.6933804635254335840134875
2024-09-07 06:30:00 +0000,2748663391.40508862315043972128021413
2024-09-08 06:30:00 +0000,908032127.23913454569858673991265241
2024-09-09 06:30:00 +0000,1218826251.6563917107297537393273308
2024-09-10 06:30:00 +0000,1794075381.16099675914028183372587615
2024-09-11 06:30:00 +0000,1478190108.58466762404137850499917643
2024-09-12 06:30:00 +0000,1581854792.34310954172691915104055936
