snapped_at,volume
2024-08-02 11:20:00 +0000,28466370043.80424179008732279854039264
2024-08-03 11:20:00 +0000,29137366873.18963066865400860208023108
2024-08-04 11:20:00 +0000,20054001967.82423886654007784373669048
2024-08-05 11:20:00 +0000,47330001823.52507443086090702893846868
2024-08-06 11:20:00 +0000,34368249181.83387802420487456572299315
2024-08-07 11:20:00 +0000,24198022744.0941430857906624103344448
2024-08-08 11:20:00 +0000,24043745061.6494532738904734944068272
2024-08-09 11:20:00 +0000,27074445419.6200525143605979460864797
2024-08-10 11:20:00 +0000,17251114352.99747341894341122404542767
2024-08-11 11:20:00 +0000,10911519945.39848621872236165672333012
2024-08-12 11:20:00 +0000,19920205377.89210608630780733729478693
2024-08-13 11:20:00 +0000,23000807120.90249007954307146729679072
2024-08-14 11:20:00 +0000,18920226846.5712926409885720221248482
2024-08-15 11:20:00 +0000,22007779643.89671825691902251708970264
2024-08-16 11:20:00 +0000,22460664686.95509499376501356967486184
2024-08-17 11:20:00 +0000,15820338344.0201644000723699728806241
2024-08-18 11:20:00 +0000,10276701136.87553257066102680361591848
2024-08-19 11:20:00 +0000,13728717106.53976613141276331473213364
2024-08-20 11:20:00 +0000,17470442695.05186376156311140805926732
2024-08-21 11:20:00 +0000,18008389738.89269898929185202524277248
2024-08-22 11:20:00 +0000,20979501207.05648934260614329506628642
2024-08-23 11:20:00 +0000,15513470816.04685149097071094081826586
2024-08-24 11:20:00 +0000,26703749862.9937977734334445292472012
2024-08-25 11:20:00 +0000,16077662072.10978460669636146581923316
2024-08-26 11:20:00 +0000,13956576944.214088004630400822854987
2024-08-27 11:20:00 +0000,18593388003.43786856981370540763842464
2024-08-28 11:20:00 +0000,26008394817.0982567016265487753195567
2024-08-29 11:20:00 +0000,19568841332.71435850307462841605567423
2024-08-30 11:20:00 +0000,15940188893.29927615554527379026112942
2024-08-31 11:20:00 +0000,12752366612.64395504068674761118339588
2024-09-01 11:20:00 +0000,7979990423.98532850484008227225835007
2024-09-02 11:20:00 +0000,15700354333.18050190489415417980917672
2024-09-03 11:20:00 +0000,11755177877.82768073696100703214917283
2024-09-04 11:20:00 +0000,17936319827.82418276013771985799570757
2024-09-05 11:20:00 +0000,18028904371.83502938494310676849927488
2024-09-06 11:20:00 +0000,19010195974.64494868623034608155633894
2024-09-07 11:20:00 +0000,25058641720.00203634068034551899907138
2024-09-08 11:20:00 +0000,9328242638.03682373973712058618403589
2024-09-09 11:20:00 +0000,14491040258.66014871857846467481526193
2024-09-10 11:20:00 +0000,19113458484.709981449585696987649514
2024-09-11 11:20:00 +0000,18169274325.60404256744584297791984574
2024-09-12 11:20:00 +0000,19897712028.42107446827559706398712
2024-09-13 11:20:00 +0000,15245894880.59595990054789669755874
2024-09-14 11:20:00 +0000,18254290531.40869456341769995198819276
2024-09-15 11:20:00 +0000,7379172651.61650339099902264782040216
2024-09-16 11:20:00 +0000,15647294050.03440797612619044135481054
2024-09-17 11:20:00 +0000,15587198943.23566095200590717391001858
2024-09-18 11:20:00 +0000,21014926876.39913401849297121622148044
2024-09-19 11:20:00 +0000,25716795689.80866576266043597592261984
2024-09-20 11:20:00 +0000,23930624793.934213179677932604481288
2024-09-21 11:20:00 +0000,16108052204.01966395852689150425893832
2024-09-22 11:20:00 +0000,10655790114.18234775499940322536253136
2024-09-23 11:20:00 +0000,19907709882.14336532944325433742041332
2024-09-24 11:20:00 +0000,17702078828.67138114989167250379831618
2024-09-25 11:20:00 +0000,22574257463.0511670114492764619139136
2024-09-26 11:20:00 +0000,20691363090.09816867843951375396458435
2024-09-27 11:20:00 +0000,28241357239.36230922550368034880252444
2024-09-28 11:20:00 +0000,21528671322.79632758697048589448459968
2024-09-29 11:20:00 +0000,11796638518.5291171275536979420751858
2024-09-30 11:20:00 +0000,22225387900.97959270315634604716680191
2024-10-01 11:20:00 +0000,20497702756.51240209283308915438687848
2024-10-02 11:20:00 +0000,37936039609.702151756706640452856848
2024-10-03 11:20:00 +0000,28577854774.40417856046007999999254392
2024-10-04 11:20:00 +0000,21886378592.07152506517667932928583208
2024-10-05 11:20:00 +0000,18037659131.5441480946762936300412175
2024-10-06 11:20:00 +0000,7980602327.37300809848460116304307875
2024-10-07 11:20:00 +0000,18640980920.74004058099370644645668001
2024-10-08 11:20:00 +0000,23854180713.58388899025584043534212289
2024-10-09 11:20:00 +0000,17938919091.1828579227439101328036523
2024-10-10 11:20:00 +0000,20233575354.178103199285354342466944
2024-10-11 11:20:00 +0000,22775894940.25958642304082139514469346
2024-10-12 11:20:00 +0000,20945342084.03852097224577503706633133
2024-10-13 11:20:00 +0000,12076765754.51792871836846500651651926
2024-10-14 11:20:00 +0000,24233674510.50732467750947437946547496
2024-10-15 11:20:00 +0000,25159683076.27470172137303995549360346
2024-10-16 11:20:00 +0000,36485313165.68259077034691750480969479
2024-10-17 11:20:00 +0000,23712869427.77583323349152033074965228
2024-10-18 11:20:00 +0000,26321160278.64703374667563677973702288
2024-10-19 11:20:00 +0000,20933931447.7354084363258239927095424
2024-10-20 11:20:00 +0000,10246682918.73829248547297742785285753
2024-10-21 11:20:00 +0000,23949364288.8141241770228795005285475
2024-10-22 11:20:00 +0000,27718918368.26204758186275812408450227
2024-10-23 11:20:00 +0000,22552511304.68873663579728211559581074
2024-10-24 11:20:00 +0000,27121456930.06458143282783816475817976
2024-10-25 11:20:00 +0000,23776837378.5132363962139781151256792
2024-10-26 11:20:00 +0000,32336409591.496976083515908516737437
2024-10-27 11:20:00 +0000,10011711826.81210731890218058277572612
