snapped_at,volume
2024-09-20 11:20:00 +0000,22248374391.54548613166535534323207485
2024-09-21 11:20:00 +0000,14643057590.77906320280474895454139447
2024-09-22 11:20:00 +0000,7172480920.99216788043470550330787709
2024-09-23 11:20:00 +0000,18550126075.44490135656236348882733965
2024-09-24 11:20:00 +0000,15500818633.36389888313026796275139594
2024-09-25 11:20:00 +0000,18944916498.68946687527627159674056
2024-09-26 11:20:00 +0000,14424631679.52375189454555863252776215
2024-09-27 11:20:00 +0000,23685456670.5355122342420015013735093
2024-09-28 11:20:00 +0000,14823144840.651641598962483849251528
2024-09-29 11:20:00 +0000,6988836168.65854054731852397758557812
2024-09-30 11:20:00 +0000,13679011606.33721924464618103809406073
2024-10-01 11:20:00 +0000,16745734837.24614721482326604992049321
2024-10-02 11:20:00 +0000,28267008398.962136559100402782092604
2024-10-03 11:20:00 +0000,27979537364.14805624586591835228823944
2024-10-04 11:20:00 +0000,19495908196.34395072140572998716105376
2024-10-05 11:20:00 +0000,12759689561.94077493746348362847404125
2024-10-06 11:20:00 +0000,3799041734.485094015657775240967025
2024-10-07 11:20:00 +0000,11328630949.85940320487237576036288984
2024-10-08 11:20:00 +0000,19025037006.02595639273963109984679088
2024-10-09 11:20:00 +0000,13030570921.8532404159242554064856463
2024-10-10 11:20:00 +0000,14505099789.46014526840146512385862912
2024-10-11 11:20:00 +0000,15767492670.5537111033364464216006001
2024-10-12 11:20:00 +0000,11605337001.87648560942665521630706209
2024-10-13 11:20:00 +0000,6159625426.61038559297921298511614351
2024-10-14 11:20:00 +0000,16603003102.3484253072987543920337918
2024-10-15 11:20:00 +0000,21367832852.81726601923216374089410475
2024-10-16 11:20:00 +0000,27904112148.31455541520616193502966811
2024-10-17 11:20:00 +0000,18377226146.8678161992940997464025096
2024-10-18 11:20:00 +0000,15239414899.01898196900768736947333116
2024-10-19 11:20:00 +0000,11952804167.2216416806775469291539536
2024-10-20 11:20:00 +0000,4943743523.63283302621028143694520821
2024-10-21 11:20:00 +0000,14333696804.2405044742362234503017175
2024-10-22 11:20:00 +0000,18898945391.57493232729599877663524383
2024-10-23 11:20:00 +0000,14959739494.46764575801811535618310851
2024-10-24 11:20:00 +0000,17145614207.27344093695541517792487498
2024-10-25 11:20:00 +0000,12296629894.2849596284611840689371908
2024-10-26 11:20:00 +0000,22613390409.877735303953011018067493
2024-10-27 11:20:00 +0000,5603633058.71258988710135700961534856
2024-10-28 11:20:00 +0000,8863667298.97315771561376225716301364
2024-10-29 11:20:00 +0000,25985008872.14312899771924479238133379
2024-10-30 11:20:00 +0000,25936040851.272894229096618084137981
2024-10-31 11:20:00 +0000,25460426390.30340495773982647413032852
2024-11-01 11:20:00 +0000,24900977270.91098290405918085805604812
2024-11-02 11:20:00 +0000,24627274952.35597359454557579454429251
2024-11-03 11:20:00 +0000,24203765678.16398908645832729750484572
2024-11-04 11:20:00 +0000,24481946565.94306622235944914989321963
2024-11-05 11:20:00 +0000,10270885201.31748746858429240461739978
2024-11-06 11:20:00 +0000,30887093259.81047055829002844128009525
2024-11-07 11:20:00 +0000,44153932823.57048774605488589883155375
2024-11-08 11:20:00 +0000,11416113145.509390961898916501179124
2024-11-09 11:20:00 +0000,16720309039.79481658776750297563151508
2024-11-10 11:20:00 +0000,27398151538.63623260821466802622249926
2024-11-11 11:20:00 +0000,31632112102.85404984707893441225300826
2024-11-12 11:20:00 +0000,56991117422.19365565399154929788553165
2024-11-13 11:20:00 +0000,41101556647.14733716127565153824495338
2024-11-14 11:20:00 +0000,49162073008.97666152112614315506448032
2024-11-15 11:20:00 +0000,32975763192.05246673501472137630434224
2024-11-16 11:20:00 +0000,24030753915.34901844756535323543053827
2024-11-17 11:20:00 +0000,22000795696.44945497996658156488756904
2024-11-18 11:20:00 +0000,21893927288.66865891434203580429415394
2024-11-19 11:20:00 +0000,29338062968.1603037743362481991840182
2024-11-20 11:20:00 +0000,24628173152.67282572025846785777043605
2024-11-21 11:20:00 +0000,38656235705.60027250810119118160980032
2024-11-22 11:20:00 +0000,56378566816.70895397912930227575452014
2024-11-23 11:20:00 +0000,38303522164.44264369149781411459658716
2024-11-24 11:20:00 +0000,26125266822.3678464856819283848638085
2024-11-25 11:20:00 +0000,29345201366.87392336345126086532313178
2024-11-26 11:20:00 +0000,48914927225.64186631019839014562820757
2024-11-27 11:20:00 +0000,37529816336.03794478089338395920756035
2024-11-28 11:20:00 +0000,36049924745.01262303791058816805262802
2024-11-29 11:20:00 +0000,23081471128.96222532038860082875271355
2024-11-30 11:20:00 +0000,26841186757.32327400526066769191092008
2024-12-01 11:20:00 +0000,20132095229.62413860444080340526216156
2024-12-02 11:20:00 +0000,31652417777.392808624148239636369416
2024-12-03 11:20:00 +0000,35870499070.181385972591759030758580372
2024-12-04 11:20:00 +0000,36526932071.401647168235537906780845792
2024-12-05 11:20:00 +0000,67189928414.945208172014149514207886
2024-12-06 11:20:00 +0000,64607237409.34286031460205364103774737
2024-12-07 11:20:00 +0000,39896235121.712019077361240975683278692
2024-12-08 11:20:00 +0000,20954240490.44059534758931902409116216
2024-12-09 11:20:00 +0000,31038356063.671070528464156760601043656
2024-12-10 11:20:00 +0000,73017526936.67595535074709373085026712
2024-12-11 11:20:00 +0000,65991457431.759407252162727708867180636
2024-12-12 11:20:00 +0000,36626733459.25771042022366376220880417
2024-12-13 11:20:00 +0000,38876830398.74409433468938290823018575
2024-12-14 11:20:00 +0000,29821845671.84559871768393417745812292
2024-12-15 11:20:00 +0000,18404612632.75980563692290244402396653
2024-12-16 11:20:00 +0000,34168946040.07485362435586345903486666
2024-12-17 11:20:00 +0000,45740721862.72389327245901209979895104
2024-12-18 11:20:00 +0000,48614059836.34397124768978736480053991
2024-12-19 11:20:00 +0000,63999841346.26622683209243250103225079
2024-12-20 11:20:00 +0000,65944723128.850684605551264584059409216
2024-12-21 11:20:00 +0000,57879837296.563879354308436594420012228
2024-12-22 11:20:00 +0000,27404254866.962620238283334900591398904
2024-12-23 11:20:00 +0000,32171104639.000600758463677387309167886
2024-12-24 11:20:00 +0000,31946784968.319554144864367281462783346
2024-12-25 11:20:00 +0000,21444323155.926167087875629972089177794
2024-12-26 11:20:00 +0000,22826266043.64671378606189394771078036
2024-12-27 11:20:00 +0000,24295462378.9459955219114028767098339
2024-12-28 11:20:00 +0000,18647935138.858189061857920167079605379
2024-12-29 11:20:00 +0000,9827240074.352503691760568476913046886
2024-12-30 11:20:00 +0000,17586377993.974705750808713676871819724
2024-12-31 11:20:00 +0000,22340386294.72633947185038380009623216
2025-01-01 11:20:00 +0000,18680709998.354749478643115070770807057
2025-01-02 11:20:00 +0000,20384276421.78810016932268378259892372
2025-01-03 11:20:00 +0000,26431180801.096906444491708660506362976
2025-01-04 11:20:00 +0000,25015665018.090916302488962585240563584
2025-01-05 11:20:00 +0000,18370610634.845941518402837938530235239
2025-01-06 11:20:00 +0000,20340501028.546216887785728496913901514
2025-01-07 11:20:00 +0000,27485749708.07905897027194034234900125
2025-01-08 11:20:00 +0000,52289705318.35699317532766380783343874
2025-01-09 11:20:00 +0000,35013639774.916085161497790688424875832
