snapped_at,volume
2024-08-02 06:30:00 +0000,1455657747.79742503147181512457065785
2024-08-03 06:30:00 +0000,1632382987.25181364879397462318311245
2024-08-04 06:30:00 +0000,1249762901.7672450147602038008371775
2024-08-05 06:30:00 +0000,3420522577.9921520315538762084448335
2024-08-06 06:30:00 +0000,4776313051.54247182640539953015921528
2024-08-07 06:30:00 +0000,2115166158.38318364327333845433953916
2024-08-08 06:30:00 +0000,2001795070.23281440341772810484228208
2024-08-09 06:30:00 +0000,1919089973.65277355300415596512592276
2024-08-10 06:30:00 +0000,1406896700.25714905941803366102901695
2024-08-11 06:30:00 +0000,805203948.8524473093425992741142796
2024-08-12 06:30:00 +0000,1232977319.48518247550685074124525493
2024-08-13 06:30:00 +0000,1688489563.93378451335926574264666665
2024-08-14 06:30:00 +0000,1272663818.18298410860230160436804938
2024-08-15 06:30:00 +0000,1261976543.95165901314746941921784612
2024-08-16 06:30:00 +0000,1457583306.68619147414803110387319371
2024-08-17 06:30:00 +0000,1149881513.8831920521998574007122532
2024-08-18 06:30:00 +0000,880986194.55706319513099444015297575
2024-08-19 06:30:00 +0000,927168922.8646436852671167313533766
2024-08-20 06:30:00 +0000,1339914622.21196966720496293654712987
2024-08-21 06:30:00 +0000,1179243434.76238920450043477954975352
2024-08-22 06:30:00 +0000,1388414556.34614645246521263471472502
2024-08-23 06:30:00 +0000,1236198630.61890195083718608271269905
2024-08-24 06:30:00 +0000,1771341840.76183799669734800731667507
2024-08-25 06:30:00 +0000,1597804391.37224397301790855220968127
2024-08-26 06:30:00 +0000,1283889607.54968637932028590436697928
2024-08-27 06:30:00 +0000,1520171967.35699995309890349119035256
2024-08-28 06:30:00 +0000,2138555447.643783151600297096698392
2024-08-29 06:30:00 +0000,2214243104.71460791281002685985834625
2024-08-30 06:30:00 +0000,1505146561.89171258008879017543901547
2024-08-31 06:30:00 +0000,1498832363.39350852808356416067286264
2024-09-01 06:30:00 +0000,665528121.80985393754627369061800485
2024-09-02 06:30:00 +0000,1171868065.81075835035079547748262474
2024-09-03 06:30:00 +0000,1138483099.85787519522182372105469234
2024-09-04 06:30:00 +0000,1541621791.07257410302756588505566015
2024-09-05 06:30:00 +0000,1342259268.51619129875868260413382325
2024-09-06 06:30:00 +0000,1219715881.92415453924239458282364
2024-09-07 06:30:00 +0000,2259397865.09454720281436166069792707
2024-09-08 06:30:00 +0000,597108039.76274692964118441263668629
2024-09-09 06:30:00 +0000,687747499.47975587838384601401511246
2024-09-10 06:30:00 +0000,1271688232.80086374810486780077973767
2024-09-11 06:30:00 +0000,1186548531.21227067256711922135576725
2024-09-12 06:30:00 +0000,1353032441.9026400872703667526929778
2024-09-13 06:30:00 +0000,1123264335.58783127993411492335802755
2024-09-14 06:30:00 +0000,1274818228.2343083437430648803056956
2024-09-15 06:30:00 +0000,705919647.58998155482634025527863184
2024-09-16 06:30:00 +0000,1194129995.55981997021241191410624486
2024-09-17 06:30:00 +0000,1240791893.95298344279028813658079388
2024-09-18 06:30:00 +0000,1406029817.545642359590191026163218
2024-09-19 06:30:00 +0000,2096663424.85871703385783911315228204
2024-09-20 06:30:00 +0000,2119483242.50628380035178349843586134
2024-09-21 06:30:00 +0000,1579820734.513892690572353691341426
2024-09-22 06:30:00 +0000,1018217602.58183185723782906328971819
2024-09-23 06:30:00 +0000,1593868238.69695692719539191962791716
2024-09-24 06:30:00 +0000,1549285337.40028216688287218555064518
2024-09-25 06:30:00 +0000,1939230322.6962714632038601321544285
2024-09-26 06:30:00 +0000,1620008578.54334140076019324101784384
2024-09-27 06:30:00 +0000,2195296225.441707611871212149584588
2024-09-28 06:30:00 +0000,1079934910.2924635613157524032782704
2024-09-29 06:30:00 +0000,930685762.62756709391173342839885468
