snapped_at,volume
2024-08-02 11:10:00 +0000,1135369098.00670537219008494329305873
2024-08-03 11:10:00 +0000,1472959725.83752977776257240511763968
2024-08-04 11:10:00 +0000,1304253091.06770797187883417160700882
2024-08-05 11:10:00 +0000,4301583148.33767002844941147251996292
2024-08-06 11:10:00 +0000,2184395575.42324046719232393476151088
2024-08-07 11:10:00 +0000,1100649847.67306304318987138902588048
2024-08-08 11:10:00 +0000,1017991183.37888597544081935986668321
2024-08-09 11:10:00 +0000,953538912.532997395705426324820582
2024-08-10 11:10:00 +0000,609272059.04758121875159247000556681
2024-08-11 11:10:00 +0000,429915417.8930537912430119507808668
2024-08-12 11:10:00 +0000,800660776.49502574351098596799089869
2024-08-13 11:10:00 +0000,842541371.90754535546305043849625916
2024-08-14 11:10:00 +0000,664578991.9498495121214251606695921
2024-08-15 11:10:00 +0000,799708930.46047123644207215538964304
2024-08-16 11:10:00 +0000,956537976.0977324571950664475586868
2024-08-17 11:10:00 +0000,534708908.958993644457711335048255
2024-08-18 11:10:00 +0000,323780663.33706595732935367972163184
2024-08-19 11:10:00 +0000,499340363.5255730958255350374794585
2024-08-20 11:10:00 +0000,632029505.32135502576538606196545369
2024-08-21 11:10:00 +0000,685431293.35553143771193300690762928
2024-08-22 11:10:00 +0000,779341172.00412493315603936981689001
2024-08-23 11:10:00 +0000,597401476.78122052498495627284908276
2024-08-24 11:10:00 +0000,937707452.8040896628279685410809898
2024-08-25 11:10:00 +0000,633590610.6055136908904912740143824
2024-08-26 11:10:00 +0000,525748950.908092407120857052047579
2024-08-27 11:10:00 +0000,691508075.6954396291784290847371079
2024-08-28 11:10:00 +0000,1146323464.44524693123828528922676848
2024-08-29 11:10:00 +0000,747847566.74648253070855206921929619
2024-08-30 11:10:00 +0000,640604826.81225453771693422413134522
2024-08-31 11:10:00 +0000,594430359.31532248250408523079536662
2024-09-01 11:10:00 +0000,344826934.33798353509607805132531952
2024-09-02 11:10:00 +0000,629537889.49099520582291459748389325
2024-09-03 11:10:00 +0000,467862369.1027149740028855451360708
2024-09-04 11:10:00 +0000,847234625.05416096907079351446495464
2024-09-05 11:10:00 +0000,640328967.6003377163270768511053931
2024-09-06 11:10:00 +0000,670620839.7603030164644729795217838
2024-09-07 11:10:00 +0000,1208066070.7657418574029185180043491
2024-09-08 11:10:00 +0000,335864088.73414698816989717507870872
2024-09-09 11:10:00 +0000,493839903.05683955384144759387794296
2024-09-10 11:10:00 +0000,627374228.44160872319755099616700057
2024-09-11 11:10:00 +0000,618262319.59086478218190958101821135
2024-09-12 11:10:00 +0000,756162483.98794251732223360632615872
2024-09-13 11:10:00 +0000,547918374.37416476900503265279884398
2024-09-14 11:10:00 +0000,568347171.5124136025992894801241348
2024-09-15 11:10:00 +0000,346212614.383535229358888558159538
2024-09-16 11:10:00 +0000,722120664.02970625618396207096393328
2024-09-17 11:10:00 +0000,594611629.0318837997706806737282144
2024-09-18 11:10:00 +0000,739334134.6304262637371892790168893
2024-09-19 11:10:00 +0000,931245578.45403469376690923105004811
2024-09-20 11:10:00 +0000,820537617.29697776772460925464195752
2024-09-21 11:10:00 +0000,517773044.31971698126639577815405056
2024-09-22 11:10:00 +0000,388576086.93983933504800622799856299
2024-09-23 11:10:00 +0000,639611152.47093655259172067210929828
2024-09-24 11:10:00 +0000,673794907.90612446677923579452088216
2024-09-25 11:10:00 +0000,662891809.28759235398333537245016225
2024-09-26 11:10:00 +0000,628167783.66596115665307295016274303
2024-09-27 11:10:00 +0000,794178696.70654202099412643878819
2024-09-28 11:10:00 +0000,638926116.99858958975875794900144013
2024-09-29 11:10:00 +0000,374568565.56712105281582874648978575
