snapped_at,volume
2024-08-02 06:30:00 +0000,16305037169.9747437989204813651011724
2024-08-03 06:30:00 +0000,19324194886.13831263273765056302635425
2024-08-04 06:30:00 +0000,12509586273.48451297899309885887857224
2024-08-05 06:30:00 +0000,32075670742.6107746417617358908814202
2024-08-06 06:30:00 +0000,37767603723.6017053353856140081678636
2024-08-07 06:30:00 +0000,22219154588.83924972827011092164922602
2024-08-08 06:30:00 +0000,20443086037.88510047408082005754114244
2024-08-09 06:30:00 +0000,18259466701.2118131353570596070324308
2024-08-10 06:30:00 +0000,12195150643.55918088339858067068817805
2024-08-11 06:30:00 +0000,6007972316.50365761318290472327751924
2024-08-12 06:30:00 +0000,10498878763.80089287401281843508483648
2024-08-13 06:30:00 +0000,15684508456.03268795260714138487243064
2024-08-14 06:30:00 +0000,11337269514.15666090789582172288817754
2024-08-15 06:30:00 +0000,13411272861.90031357522295895524927832
2024-08-16 06:30:00 +0000,14526219569.49399619368634510437701832
2024-08-17 06:30:00 +0000,10679725884.9730989821556741187721958
2024-08-18 06:30:00 +0000,6367725697.31789759026739122926321845
2024-08-19 06:30:00 +0000,8781620557.378219992266424045602972
2024-08-20 06:30:00 +0000,11974113277.5415919794055080998004611
2024-08-21 06:30:00 +0000,11188045735.72056220644606114845721192
2024-08-22 06:30:00 +0000,12619334716.83155134172937929762540508
2024-08-23 06:30:00 +0000,10658364375.8925979860578690489195177
2024-08-24 06:30:00 +0000,16812010707.56186596760159910523583568
2024-08-25 06:30:00 +0000,11702497120.31798180804348622015397446
2024-08-26 06:30:00 +0000,9426321836.18150689673626515186506702
2024-08-27 06:30:00 +0000,12077338758.00746136820821520360364604
2024-08-28 06:30:00 +0000,16130960393.28521650878697954194764384
2024-08-29 06:30:00 +0000,14898795214.717966922571499138792484
2024-08-30 06:30:00 +0000,11914620698.32996002302337536724801768
2024-08-31 06:30:00 +0000,10901702416.35252694297584202084272146
2024-09-01 06:30:00 +0000,5271218923.31819521730071983704328003
2024-09-02 06:30:00 +0000,8768798618.1137262136218330599819794
2024-09-03 06:30:00 +0000,9566198123.68107103641528309636059742
2024-09-04 06:30:00 +0000,11902880537.38771616982919238588849605
2024-09-05 06:30:00 +0000,11581416064.84597192604198526874147671
2024-09-06 06:30:00 +0000,10240415330.6086442950152718408867425
2024-09-07 06:30:00 +0000,17276163849.03864085738995091575998256
2024-09-08 06:30:00 +0000,6113620306.53186586671914949664202754
2024-09-09 06:30:00 +0000,7693739543.50080598454329814876794248
2024-09-10 06:30:00 +0000,12105074640.32272068525047782049947548
2024-09-11 06:30:00 +0000,10739105256.87930280167275912314926142
2024-09-12 06:30:00 +0000,12290298933.53609229972610235172896564
2024-09-13 06:30:00 +0000,10112535602.2732923754073883945832825
2024-09-14 06:30:00 +0000,12378459799.3206038151872515316901236
2024-09-15 06:30:00 +0000,5642665985.95416177900845770693203476
2024-09-16 06:30:00 +0000,9708616303.32089855902785570581593396
2024-09-17 06:30:00 +0000,10676404295.69404853553968622156238328
2024-09-18 06:30:00 +0000,14004693298.63254491359806548316666168
2024-09-19 06:30:00 +0000,16695121286.35790780370016665802667256
2024-09-20 06:30:00 +0000,16404302851.23806070856365360847023923
2024-09-21 06:30:00 +0000,14075976864.07955206809927231024305125
2024-09-22 06:30:00 +0000,7777335818.54161523226241140926008574
