snapped_at,volume
2024-08-02 06:30:00 +0000,26727610536.86722111498422509626906458
2024-08-03 06:30:00 +0000,30103410806.0826663836116185263203329
2024-08-04 06:30:00 +0000,19546636880.56405330994396448176263398
2024-08-05 06:30:00 +0000,53095768810.5033107998611565043939355
2024-08-06 06:30:00 +0000,60213124474.75780566505285720102418184
2024-08-07 06:30:00 +0000,30202788423.3373250481762822427595136
2024-08-08 06:30:00 +0000,30054538562.28878300611991630585268012
2024-08-09 06:30:00 +0000,30498587086.2557722467882225195824213
2024-08-10 06:30:00 +0000,20118538654.10482293149777861906337655
2024-08-11 06:30:00 +0000,9662941956.66873187935387056197059132
2024-08-12 06:30:00 +0000,18142229385.51156679749646790908582033
2024-08-13 06:30:00 +0000,27795353908.93003891576029404214257481
2024-08-14 06:30:00 +0000,17778179921.07173584260624453237435188
2024-08-15 06:30:00 +0000,21227064230.06592379961560753022209458
2024-08-16 06:30:00 +0000,23190492260.55124536525730557820587937
2024-08-17 06:30:00 +0000,18175734218.68415144407733923708072308
2024-08-18 06:30:00 +0000,9202502198.9695946740057032770261882
2024-08-19 06:30:00 +0000,13410581321.2777037148387124511893464
2024-08-20 06:30:00 +0000,19928041100.74043544106951115836895766
2024-08-21 06:30:00 +0000,18236904295.34293701332240611283814216
2024-08-22 06:30:00 +0000,22939213332.53369927091814045604249832
2024-08-23 06:30:00 +0000,14879035668.56012611115590785122201315
2024-08-24 06:30:00 +0000,28678821988.87270924593975997371700659
2024-08-25 06:30:00 +0000,16427814997.01355132822190750450508955
2024-08-26 06:30:00 +0000,13453033249.03372617498893948236386146
2024-08-27 06:30:00 +0000,18485624266.71986354880013346408476359
2024-08-28 06:30:00 +0000,27792074981.92686114482971515225769632
2024-08-29 06:30:00 +0000,23451070470.7424856925988498259849977
2024-08-30 06:30:00 +0000,17103437244.28120821102706853759672943
2024-08-31 06:30:00 +0000,18171898635.13441374439283402756651885
2024-09-01 06:30:00 +0000,8738926618.80117167847453289638510495
2024-09-02 06:30:00 +0000,16681356777.90741568325281654702104242
2024-09-03 06:30:00 +0000,16142714950.09167717554950703270439089
2024-09-04 06:30:00 +0000,21582522596.583403540345252443603411
2024-09-05 06:30:00 +0000,20021704587.21770354549285058549328546
2024-09-06 06:30:00 +0000,18120214647.9178917880246807872586275
2024-09-07 06:30:00 +0000,32007853368.18293155452700322817032205
2024-09-08 06:30:00 +0000,10329312342.07464387751504733852867886
2024-09-09 06:30:00 +0000,15044546005.62159495999730492976120602
2024-09-10 06:30:00 +0000,21258610501.79706983106803389935402528
2024-09-11 06:30:00 +0000,18315375441.93005598380193105420469238
2024-09-12 06:30:00 +0000,22303729940.76973140538910367464428684
2024-09-13 06:30:00 +0000,14741929275.41322403313625340245593785
2024-09-14 06:30:00 +0000,19588073419.6585830054254460669779979
