snapped_at,volume
2024-08-02 06:30:00 +0000,861091369.51880887995787257574206492
2024-08-03 06:30:00 +0000,963526747.88856384558618710763213405
2024-08-04 06:30:00 +0000,465686230.97567049483649012709774862
2024-08-05 06:30:00 +0000,1467548203.6592591176905632320909101
2024-08-06 06:30:00 +0000,2291320687.17272501773795494036243384
2024-08-07 06:30:00 +0000,1141827217.54768127472756377920996752
2024-08-08 06:30:00 +0000,1107688257.88008014173674622759682304
2024-08-09 06:30:00 +0000,1109704231.63311862032536147951986472
2024-08-10 06:30:00 +0000,764499925.35683181461671152715320975
2024-08-11 06:30:00 +0000,229309236.84278225201808919869402648
2024-08-12 06:30:00 +0000,469656077.75153792502423183058313316
2024-08-13 06:30:00 +0000,821131438.24142211747344528138643009
2024-08-14 06:30:00 +0000,923543389.74030274693425134020967941
2024-08-15 06:30:00 +0000,846967065.63503584609051415714729631
2024-08-16 06:30:00 +0000,871265567.27483854930793193049463891
2024-08-17 06:30:00 +0000,629525214.706774171884800753391345
2024-08-18 06:30:00 +0000,218131228.8608688364021611421773133
2024-08-19 06:30:00 +0000,322239904.5599045257427351937941512
2024-08-20 06:30:00 +0000,776106984.12089898031675170575306112
2024-08-21 06:30:00 +0000,708745113.04289347191134971084242648
2024-08-22 06:30:00 +0000,817152521.2298327375750056178228817
2024-08-23 06:30:00 +0000,669194783.52802628226734048163461995
2024-08-24 06:30:00 +0000,921423128.26781896428461762502696688
2024-08-25 06:30:00 +0000,434007613.29800769321869388100413554
2024-08-26 06:30:00 +0000,336566895.81411312948484619283003524
2024-08-27 06:30:00 +0000,637536959.27719420254952112568237312
2024-08-28 06:30:00 +0000,909353976.20943094779920489769679644
2024-08-29 06:30:00 +0000,732792743.38495476809249111818448895
2024-08-30 06:30:00 +0000,669983355.64392324414689985489247842
2024-08-31 06:30:00 +0000,593287235.9464882402621705613017785
2024-09-01 06:30:00 +0000,194884447.46851361778537322201181067
2024-09-02 06:30:00 +0000,392334727.74968912700657811560018102
2024-09-03 06:30:00 +0000,596432492.53448106188610486925860747
2024-09-04 06:30:00 +0000,690130834.8603024632889519272376031
2024-09-05 06:30:00 +0000,644795428.19451486729492231226456895
2024-09-06 06:30:00 +0000,588041316.2687019029798413398338775
2024-09-07 06:30:00 +0000,992703449.47075568458561301818841547
2024-09-08 06:30:00 +0000,237710992.85602011552057072577341786
2024-09-09 06:30:00 +0000,319239589.52286355412792141497583466
2024-09-10 06:30:00 +0000,734747491.87582610304624198534005073
2024-09-11 06:30:00 +0000,503729318.86153824578817248057196586
2024-09-12 06:30:00 +0000,626676380.09347318906537818369686864
2024-09-13 06:30:00 +0000,510356445.4003837148724792858911164
2024-09-14 06:30:00 +0000,751746818.519203859326126307075813
2024-09-15 06:30:00 +0000,229167573.81980952134503174363008332
2024-09-16 06:30:00 +0000,344185405.771275506212687209439516
2024-09-17 06:30:00 +0000,523196004.48438843507904786553806172
2024-09-18 06:30:00 +0000,681544057.81410018924269892064328196
2024-09-19 06:30:00 +0000,877285667.11258547692486828680257964
2024-09-20 06:30:00 +0000,949452752.88121113354942573475551759
2024-09-21 06:30:00 +0000,686631930.930957024970320998692415
2024-09-22 06:30:00 +0000,426523363.49645157673057723054786396
2024-09-23 06:30:00 +0000,568715149.52926222993843241877398928
2024-09-24 06:30:00 +0000,805225758.3426237384782568000105454
2024-09-25 06:30:00 +0000,746840615.9795588937204673021312898
2024-09-26 06:30:00 +0000,607126276.94554946338249741383033408
2024-09-27 06:30:00 +0000,908312866.3989579519875814130372964
2024-09-28 06:30:00 +0000,773546512.33819047553782445162674336
2024-09-29 06:30:00 +0000,253290982.695372672216663761389905
2024-09-30 06:30:00 +0000,416092509.03044909774609513308257096
2024-10-01 06:30:00 +0000,734535550.99240297322762432644179034
2024-10-02 06:30:00 +0000,968053949.04532712222141957070633846
2024-10-03 06:30:00 +0000,742043006.46226256516556917064822648
2024-10-04 06:30:00 +0000,675316901.98090217620538669549446494
2024-10-05 06:30:00 +0000,684262853.46971464991810876280361391
2024-10-06 06:30:00 +0000,201718913.44087470759665982300791047
2024-10-07 06:30:00 +0000,369907506.29903805719081107033397496
2024-10-08 06:30:00 +0000,735785957.785273411494502342408375
2024-10-09 06:30:00 +0000,636977748.63065343257170143054772173
2024-10-10 06:30:00 +0000,608881521.66944805497687037341221966
2024-10-11 06:30:00 +0000,664614255.54238245718575338594757633
2024-10-12 06:30:00 +0000,625199642.21490949386811139991876154
2024-10-13 06:30:00 +0000,267201052.1437210607514002219285866
2024-10-14 06:30:00 +0000,370656337.24934616231452706048049972
2024-10-15 06:30:00 +0000,883649388.9409659743503890710471817
2024-10-16 06:30:00 +0000,1006884394.22210979500877371801029259
2024-10-17 06:30:00 +0000,720064324.26558840425859478984723977
2024-10-18 06:30:00 +0000,642491448.46365695062076925102343791
2024-10-19 06:30:00 +0000,570674699.19001153855148204149083023
2024-10-20 06:30:00 +0000,255984055.08441727661540815786330944
2024-10-21 06:30:00 +0000,443624637.9691330720660578446033056
2024-10-22 06:30:00 +0000,816482002.9317232750734885620169122
2024-10-23 06:30:00 +0000,685526267.80545934853877734662387942
2024-10-24 06:30:00 +0000,801328901.0444688608498846875500045
2024-10-25 06:30:00 +0000,704550450.16803736124616289363232112
2024-10-26 06:30:00 +0000,899417260.91408819869859406440974212
2024-10-27 06:30:00 +0000,306588965.96056033912737151877072414
2024-10-28 06:30:00 +0000,364485053.96247044136207374668755542
2024-10-29 06:30:00 +0000,1127317272.28633211150898160963180895
2024-10-30 06:30:00 +0000,1228103989.18987294263283816811512631
2024-10-31 06:30:00 +0000,769891425.84693693379705143524161131
2024-11-01 06:30:00 +0000,838316209.62676970327423104127308944
2024-11-02 06:30:00 +0000,674462824.80107525784683117164453233
2024-11-03 06:30:00 +0000,406713322.72609471945892457368967448
2024-11-04 06:30:00 +0000,476961066.5649961614949814939628158
2024-11-05 06:30:00 +0000,772746769.0191254718122770275601011
2024-11-06 06:30:00 +0000,1796212727.32456692562803103950937492
2024-11-07 06:30:00 +0000,1826941373.72096324318724104450218236
2024-11-08 06:30:00 +0000,1355503923.37441931503345823808534
2024-11-09 06:30:00 +0000,1193231327.8156276984045372505214306
2024-11-10 06:30:00 +0000,1067897013.29305400255317794295358058
2024-11-11 06:30:00 +0000,1945405527.31240795304687575397349336
2024-11-12 06:30:00 +0000,3364200386.62847806420309255077938256
2024-11-13 06:30:00 +0000,2999848656.85824545521044247461039
2024-11-14 06:30:00 +0000,3163071426.33639922554629321832532062
2024-11-15 06:30:00 +0000,2181119548.75796054713847832553821217
2024-11-16 06:30:00 +0000,1970713967.70173105724941273198825793
2024-11-17 06:30:00 +0000,1490986791.37582007907655890690159942
2024-11-18 06:30:00 +0000,1121307634.98532571941907720126012048
2024-11-19 06:30:00 +0000,2015878332.7895579649475470083453
2024-11-20 06:30:00 +0000,2002885849.37918505818046043563651072
2024-11-21 06:30:00 +0000,2193315821.2033402048122056167759224
2024-11-22 06:30:00 +0000,2944059204.688718416772153499727778
2024-11-23 06:30:00 +0000,2679797723.42332268233473273025710498
2024-11-24 06:30:00 +0000,1926425474.1697590950349850766211779
2024-11-25 06:30:00 +0000,1709181550.92480782946492775103480606
2024-11-26 06:30:00 +0000,2268723402.19208011125025535115721584
2024-11-27 06:30:00 +0000,2013724996.60519008003516952841151615
2024-11-28 06:30:00 +0000,2017645736.95049402898703575543602844
2024-11-29 06:30:00 +0000,1149578185.90499798876695159566515717
2024-11-30 06:30:00 +0000,1924198446.89346467004357550378983136
2024-12-01 06:30:00 +0000,1160956117.96243513196394200292934964
2024-12-02 06:30:00 +0000,1986656245.22663387416249555642427266
2024-12-03 06:30:00 +0000,3094503079.44933464651321085345786768
2024-12-04 06:30:00 +0000,2915463669.908031711419940961693127284
2024-12-05 06:30:00 +0000,3982503380.59696316508359131743643392
2024-12-06 06:30:00 +0000,3191896586.851568294529643300913655307
2024-12-07 06:30:00 +0000,2078521017.126175802306424468189525329
2024-12-08 06:30:00 +0000,1265860166.723433428205214386579599288
2024-12-09 06:30:00 +0000,1160387909.072680231634655220573321095
2024-12-10 06:30:00 +0000,2892333743.49295556483804491131057177
2024-12-11 06:30:00 +0000,2161099536.06991546362087949891794057
2024-12-12 06:30:00 +0000,2131497748.49472201104228031995198244
2024-12-13 06:30:00 +0000,1667016529.39831611088758748717947434
2024-12-14 06:30:00 +0000,1384912158.47682333051178769803351632
2024-12-15 06:30:00 +0000,774860994.5504630685279257240104246
2024-12-16 06:30:00 +0000,1342299504.0340749652283356833708854
2024-12-17 06:30:00 +0000,2240737350.84174945536340047517314288
2024-12-18 06:30:00 +0000,2351970188.94385513904815262538695388
2024-12-19 06:30:00 +0000,2091435691.935664025152040498372933
