snapped_at,price,market_cap,total_volume
2025-04-02 00:00:00 UTC,0.9923838548463839,0.0,456095.86530921794
2025-04-03 00:00:00 UTC,0.9923838548463839,0.0,456095.86530921794
2025-04-04 00:00:00 UTC,1.0074168452839012,2222945.6722346125,1125083.763146117
2025-04-05 00:00:00 UTC,1.0024675801843337,2512331.9619949264,642225.7349365904
2025-04-06 00:00:00 UTC,1.016340456715356,2542792.8744637,417903.71735065244
2025-04-07 00:00:00 UTC,1.0012212770517317,2457076.3587174853,960348.4322292726
2025-04-08 00:00:00 UTC,1.0022682062652861,2497015.276399196,2933692.460094341
2025-04-09 00:00:00 UTC,1.0109818673793818,5026306.755495479,1314934.7692077265
2025-04-10 00:00:00 UTC,1.004327073499799,7685399.292891778,2444891.060970187
2025-04-11 00:00:00 UTC,1.0140318633898642,14485670.433749493,1764657.7931784836
2025-04-12 00:00:00 UTC,1.0002625963632836,22066944.031523515,3034392.7045946736
2025-04-13 00:00:00 UTC,1.0008787444985943,23839705.732212506,2236790.2790467083
2025-04-14 00:00:00 UTC,0.992179263392599,27036779.627634156,2500686.675267205
2025-04-15 00:00:00 UTC,1.0009276898976969,30474968.53102894,4403174.956940208
2025-04-16 00:00:00 UTC,0.9902238037820097,31560618.346813317,3369164.5867293593
2025-04-17 00:00:00 UTC,0.9908769302244486,32741119.406327818,6863473.7876619855
2025-04-18 00:00:00 UTC,1.0068791116884332,36960486.45927225,8129349.432403176
2025-04-19 00:00:00 UTC,0.9958129475398951,39932368.22609587,7877480.878181511
2025-04-20 00:00:00 UTC,1.0022232537979825,40189609.97129459,4225563.581564212
2025-04-21 00:00:00 UTC,0.9948963272081501,39899433.30654292,3683786.343516265
2025-04-22 00:00:00 UTC,0.995707359698072,42532891.30506321,7707735.04103355
2025-04-23 00:00:00 UTC,0.9993966934408445,45128423.237954326,6103801.571730931
2025-04-24 00:00:00 UTC,0.9945499243672958,46009547.30852451,6762736.522847194
2025-04-25 00:00:00 UTC,0.992073061866431,49702877.271898,7165261.68133072
2025-04-26 00:00:00 UTC,0.9938833462091395,49785614.8130936,6240461.130357069
2025-04-27 00:00:00 UTC,0.9894686829722881,49557133.17772392,4413858.776404436
2025-04-28 00:00:00 UTC,0.9908714959207274,48997947.13916601,4679481.702372201
2025-04-29 00:00:00 UTC,1.0020943461568865,50640508.57594539,12620033.800943648
2025-04-30 00:00:00 UTC,0.9935234382584227,52042503.46470286,8447491.478687573
2025-05-01 00:00:00 UTC,0.9972234426213388,52753608.94262855,11874281.47483915
2025-05-02 00:00:00 UTC,0.9914518192883932,45941559.22695984,13490486.583096435
2025-05-03 00:00:00 UTC,0.9922668820464606,49723229.834123336,11044705.625160743
2025-05-04 00:00:00 UTC,0.9890371625028774,50222094.32014214,9983173.28763337
2025-05-05 00:00:00 UTC,0.9961236255407028,49167666.88827159,8441029.574685512
2025-05-06 00:00:00 UTC,0.9933309304670791,50026042.545952424,7627796.225684117
2025-05-07 00:00:00 UTC,0.9916838084228425,50664007.71077004,11039591.229332643
2025-05-08 00:00:00 UTC,0.9919500991893696,51220306.42378783,9323119.157990368
2025-05-09 00:00:00 UTC,0.9994142149962051,51453147.659006685,10905951.769452747
2025-05-10 00:00:00 UTC,0.9886823519232983,54322459.95507837,8564311.769983238
2025-05-11 00:00:00 UTC,1.0029937488107115,49577248.46121829,6346070.130154339
2025-05-12 00:00:00 UTC,0.9881976084818438,46534869.44634076,9239407.941406738
2025-05-13 00:00:00 UTC,0.9856970988729454,46023346.420976184,6034851.170647165
2025-05-14 00:00:00 UTC,0.9860808344677607,45340378.44694914,4394823.115069056
2025-05-15 00:00:00 UTC,0.9908143544517671,43711054.98485229,3373472.4151159343
2025-05-16 00:00:00 UTC,0.994118695871078,43015308.65616514,3915134.519788863
2025-05-17 00:00:00 UTC,0.9954558814905332,41410275.87268631,2729800.893993984
2025-05-18 00:00:00 UTC,0.9943391811081909,40397068.63105628,1893069.487483649
2025-05-19 00:00:00 UTC,1.0024131146169413,42136643.574430935,2576191.3850702597
2025-05-20 00:00:00 UTC,0.9909067950498769,42754616.19285953,3864916.53762881
2025-05-21 00:00:00 UTC,0.9920632852940918,42644297.82179124,3419519.1990075363
2025-05-22 00:00:00 UTC,0.9920961104046673,41173091.88708511,3214901.8791521797
2025-05-23 00:00:00 UTC,0.9932018749792434,42856353.894696504,4767707.567205518
2025-05-24 00:00:00 UTC,1.0011775651229389,45839218.170353204,5409668.418430805
2025-05-25 00:00:00 UTC,0.9918288674351867,47417345.3348179,4278284.290411573
2025-05-26 00:00:00 UTC,0.9963601036105629,49079161.56280836,4453768.144231385
2025-05-27 00:00:00 UTC,0.9970474199967337,50955288.69753306,6866428.021628194
2025-05-28 00:00:00 UTC,0.9961530999796091,52808752.5906622,10455930.088197527
2025-05-29 00:00:00 UTC,0.9939412272018016,52711258.08138835,10376472.322250744
2025-05-30 00:00:00 UTC,1.0012507585868535,54401753.68364238,10261112.10472595
2025-05-31 00:00:00 UTC,1.0062266463728158,55047951.84901352,10724479.441226857
2025-06-01 00:00:00 UTC,0.9999665848013033,56106116.65008393,7063146.176078201
2025-06-02 00:00:00 UTC,1.0029534924474641,57577522.53211496,6986302.396976831
2025-06-03 00:00:00 UTC,1.0003099186960744,59363860.36288297,6484397.87918844
2025-06-04 00:00:00 UTC,1.0066181664021858,60123085.11731157,6684086.291784502
2025-06-05 00:00:00 UTC,1.0004189981425793,60299157.39212802,7499674.279049474
2025-06-06 00:00:00 UTC,0.9954407332007423,61452553.63035879,9205371.377199294
