snapped_at,price,market_cap,total_volume
2025-03-13 00:00:00 UTC,12.45364568297765,0.0,273606.7436532047
2025-03-14 00:00:00 UTC,12.454849953927383,0.0,273629.5706542212
2025-03-15 00:00:00 UTC,13.872339045547138,4441142.207979789,401004.0517371239
2025-03-16 00:00:00 UTC,14.480947487594179,4636876.374758132,465979.3968528854
2025-03-17 00:00:00 UTC,13.168871650833593,4215926.083392978,238158.41071510134
2025-03-18 00:00:00 UTC,13.483719930948864,4333976.092834139,661555.591356468
2025-03-19 00:00:00 UTC,14.133213960901339,5020500.362140238,1547503.9746792195
2025-03-20 00:00:00 UTC,15.622048909836206,5700031.144472256,697302.4035972786
2025-03-21 00:00:00 UTC,14.225672870746424,5288556.968075705,785249.2709143317
2025-03-22 00:00:00 UTC,15.892554063836089,6389366.616461188,1414948.909194064
2025-03-23 00:00:00 UTC,15.573812684088777,6787132.056785933,1527668.9970221773
2025-03-24 00:00:00 UTC,16.224700054346066,8166914.794977089,2324057.679505399
2025-03-25 00:00:00 UTC,17.081134526609883,9112781.33701418,2574605.890927566
2025-03-26 00:00:00 UTC,16.09491148205258,9706625.279413184,4551926.317324998
2025-03-27 00:00:00 UTC,14.106108747979524,12792796.97487223,5148325.650909042
2025-03-28 00:00:00 UTC,14.62514215055106,13690620.56482632,3599909.7987851333
2025-03-29 00:00:00 UTC,13.354408713947022,13450561.952547465,2252966.106883878
2025-03-30 00:00:00 UTC,12.804978438634851,13011400.561472788,2557958.7286422774
2025-03-31 00:00:00 UTC,12.453434105221202,12490327.594050575,2801284.256246489
2025-04-01 00:00:00 UTC,12.995122051524062,13285095.763272181,3348626.543961222
2025-04-02 00:00:00 UTC,13.33166085188877,13729738.281263296,1832434.8354183936
2025-04-03 00:00:00 UTC,11.778077074378063,12186662.83291312,2435372.3791816775
2025-04-04 00:00:00 UTC,11.707921487146173,11966032.252420893,2837408.6601594337
2025-04-05 00:00:00 UTC,11.93287865954649,12363552.701151507,1797936.2168967181
2025-04-06 00:00:00 UTC,12.038635221897138,12587464.297695694,2749441.661118754
2025-04-07 00:00:00 UTC,10.24924031799362,10932419.291378956,2816454.264518229
2025-04-08 00:00:00 UTC,11.469160732936437,12092805.486786803,3124684.0292230663
2025-04-09 00:00:00 UTC,11.252413489203176,12397231.19978672,2618898.30362565
2025-04-10 00:00:00 UTC,13.630195316880162,15219903.01590083,2923836.0456711887
2025-04-11 00:00:00 UTC,14.29797771740266,16150510.680851096,2885778.8242203174
2025-04-12 00:00:00 UTC,15.826284239381051,17646574.141168233,3186935.087966089
2025-04-13 00:00:00 UTC,16.358813381324225,17623129.03170982,3028384.249494071
2025-04-14 00:00:00 UTC,15.43923047565234,16569060.141299121,2092399.2799754753
2025-04-15 00:00:00 UTC,15.73942411159437,16735935.769725135,6033378.777522725
2025-04-16 00:00:00 UTC,15.164366685236933,14927654.22545166,4662167.067601396
2025-04-17 00:00:00 UTC,15.82142506020724,16065675.731179535,3181644.574026543
2025-04-18 00:00:00 UTC,17.198073298549552,17602511.048941575,2475130.811002888
2025-04-19 00:00:00 UTC,17.088068758897702,17045494.41216666,4039024.931387453
2025-04-20 00:00:00 UTC,18.038155051332858,17701239.35973294,3147394.919008606
2025-04-21 00:00:00 UTC,17.516701585450203,17477096.98250914,2619752.689908386
2025-04-22 00:00:00 UTC,18.173708460672973,18810485.95961867,2562413.956844959
2025-04-23 00:00:00 UTC,19.290341219881945,20269587.275996756,3567467.1674334626
2025-04-24 00:00:00 UTC,18.44982165110066,19646647.691562027,3879238.1144228075
2025-04-25 00:00:00 UTC,18.8901821819164,21023010.274154074,4493172.551907913
2025-04-26 00:00:00 UTC,18.478589861313836,20133300.673632137,3929757.224706423
2025-04-27 00:00:00 UTC,18.00006926689101,19772669.919982865,3237820.3704411727
2025-04-28 00:00:00 UTC,17.435725320798905,19474088.25886488,4520157.269059204
2025-04-29 00:00:00 UTC,18.767411685419365,21767200.640990373,5053260.170909487
2025-04-30 00:00:00 UTC,18.59473667081256,22690943.474771447,4763369.265661086
2025-05-01 00:00:00 UTC,20.036033909629598,26452791.685002033,5572054.64098827
2025-05-02 00:00:00 UTC,19.980102195514725,26795287.582405914,4647957.063496588
2025-05-03 00:00:00 UTC,20.850293503424645,28427615.78173726,4941734.103500089
2025-05-04 00:00:00 UTC,21.021096695721454,28694665.050452597,5180144.238563125
2025-05-05 00:00:00 UTC,19.989724926199763,25536440.88346956,8090492.510820329
2025-05-06 00:00:00 UTC,20.348830029874346,27251769.62305449,6904794.884388983
2025-05-07 00:00:00 UTC,21.078659483358752,28530514.561426394,5402454.552517023
2025-05-08 00:00:00 UTC,21.14136968011438,27866178.03811972,7133276.81819756
2025-05-09 00:00:00 UTC,23.3741048736995,30889956.55386631,9257965.342116714
2025-05-10 00:00:00 UTC,24.86346539782376,33311592.294267934,8839279.770131884
2025-05-11 00:00:00 UTC,26.46192393947503,34811882.73866893,7792230.035926218
2025-05-12 00:00:00 UTC,25.0321540834602,33289241.3455832,7865192.818167907
2025-05-13 00:00:00 UTC,25.04364530645984,33852254.92100584,3607498.5772115793
2025-05-14 00:00:00 UTC,25.979894038577388,35128014.66808323,4391140.806666945
2025-05-15 00:00:00 UTC,25.29324881914916,34671879.53903219,3804440.5159618417
2025-05-16 00:00:00 UTC,26.263146121557273,38060330.93344443,4377378.3081489615
2025-05-17 00:00:00 UTC,27.132040840787187,39525098.37446437,2747371.017149976
2025-05-18 00:00:00 UTC,26.049045868492517,37662095.40053966,4669927.093792074
2025-05-19 00:00:00 UTC,27.328183653313424,39529601.0035105,2744210.5896615614
2025-05-20 00:00:00 UTC,26.733744417755606,38715458.086137414,2153959.2711217697
2025-05-21 00:00:00 UTC,26.638827253789756,39113691.68910059,1661327.9589735302
2025-05-22 00:00:00 UTC,28.387080805908727,42895701.35926571,1875914.9832930637
2025-05-23 00:00:00 UTC,33.272249534482626,47803613.04480102,5831137.628709475
2025-05-24 00:00:00 UTC,33.0130254956268,47494031.321660444,4353749.915665349
2025-05-25 00:00:00 UTC,35.45003698842014,50805244.44303078,3427700.119045651
2025-05-26 00:00:00 UTC,39.032295611379524,56006391.3762366,2547387.1037407015
2025-05-27 00:00:00 UTC,37.508058616859856,53552547.17597072,4088687.0372651108
