snapped_at,price,market_cap,total_volume
2025-06-12 00:00:00 UTC,3438.915573441442,0.0,396738.7099960323
2025-06-13 00:00:00 UTC,3438.915573441442,0.0,396738.7099960323
2025-06-14 00:00:00 UTC,3469.2433718527236,1094525.139353677,2906383.79550355
2025-06-15 00:00:00 UTC,3470.9825107343645,1345489.6569971887,2043041.251060363
2025-06-16 00:00:00 UTC,3469.679290473748,1346320.4862343003,1773163.464665672
2025-06-17 00:00:00 UTC,3397.377461889602,1619581.2519932815,1880284.5309971701
2025-06-18 00:00:00 UTC,3398.4456950057543,1672129.3637907545,1458747.1113314105
2025-06-19 00:00:00 UTC,3393.024491649413,1741590.307895123,1027792.1241268386
2025-06-20 00:00:00 UTC,3388.5797680861288,1826553.3933957273,410494.5845973765
2025-06-21 00:00:00 UTC,3374.2164324292703,1966182.7477318035,767721.6980912861
2025-06-22 00:00:00 UTC,3365.2226167492345,1950358.413437711,458093.3355943335
2025-06-23 00:00:00 UTC,3390.595958284377,1983369.8147558114,878303.0158326196
2025-06-24 00:00:00 UTC,3356.124317746606,2334746.405736279,1383339.8109656263
2025-06-25 00:00:00 UTC,3324.8275947091934,2615613.9139736523,1293490.2080264406
2025-06-26 00:00:00 UTC,3342.1637235516923,2637247.29200042,192961.0482493815
2025-06-27 00:00:00 UTC,3323.1853404140143,2664409.3707190733,616099.9624812691
2025-06-28 00:00:00 UTC,3304.872820083759,2720600.6560684657,290085.70909944945
2025-06-29 00:00:00 UTC,3296.2905960821977,3218517.9935851097,277188.56554121
2025-06-30 00:00:00 UTC,3283.2028135587957,3086316.734025833,522670.86797959794
2025-07-01 00:00:00 UTC,3288.6514820313414,3124013.2181439004,355796.9423850288
2025-07-02 00:00:00 UTC,3321.1371824779585,3122244.9239119166,428393.23995274166
2025-07-03 00:00:00 UTC,3372.2856309757954,3212172.83290497,455057.2593294779
2025-07-04 00:00:00 UTC,3313.7702130125394,3214903.771213383,581311.868153443
2025-07-05 00:00:00 UTC,3351.6098736386884,2241152.422361426,325554.1761723671
2025-07-06 00:00:00 UTC,3330.243614299315,2365730.554630427,271826.8831452228
2025-07-07 00:00:00 UTC,3335.777478943922,2502823.9952365067,629535.8096461392
2025-07-08 00:00:00 UTC,3325.7896045609828,2521669.165651899,841420.2534101316
2025-07-09 00:00:00 UTC,3315.280500340013,2465892.255211545,1356511.0723992344
2025-07-10 00:00:00 UTC,3317.6154037283886,2465892.255211545,1192020.8655566645
2025-07-11 00:00:00 UTC,3315.7734735380986,2465892.255211545,1067019.6284180023
2025-07-12 00:00:00 UTC,3359.6923469697717,2465892.255211545,1606439.319294252
2025-07-13 00:00:00 UTC,3371.822511299261,2465892.255211545,572293.2438526684
2025-07-14 00:00:00 UTC,3394.6015784203228,2465892.255211545,696611.375089403
