snapped_at,price,market_cap,total_volume
2025-04-03 00:00:00 UTC,1.004694021149126,2707937.6911478257,1903665.6111215933
2025-04-04 00:00:00 UTC,1.004694021149126,2707937.6911478257,1903665.6111215933
2025-04-05 00:00:00 UTC,1.0001049836262093,2688174.945221407,896459.5694125596
2025-04-06 00:00:00 UTC,1.014293816408963,2755090.4913019524,702195.4498479711
2025-04-07 00:00:00 UTC,0.9981232721335731,2504953.2723048497,1461489.0552016858
2025-04-08 00:00:00 UTC,0.9970508013646049,2564515.813545522,3420090.738117056
2025-04-09 00:00:00 UTC,1.001444555725188,2971614.3682111814,1993619.90134623
2025-04-10 00:00:00 UTC,0.9964711087394904,3624735.1517163115,2183474.994393637
2025-04-11 00:00:00 UTC,1.0126614068204491,4078792.896709822,1415824.7514809542
2025-04-12 00:00:00 UTC,0.9970140894311736,4263383.746466986,1355782.067568592
2025-04-13 00:00:00 UTC,0.9907928495066013,4311997.355675711,772566.6694472756
2025-04-14 00:00:00 UTC,0.9920805644987095,4450522.904508004,828380.9182351873
2025-04-15 00:00:00 UTC,0.9936175858487909,4235575.919685557,860658.812655746
2025-04-16 00:00:00 UTC,0.9928489055675646,4645155.562747873,618346.920298127
2025-04-17 00:00:00 UTC,0.9866848250092053,4194007.1243283167,1137416.440126755
2025-04-18 00:00:00 UTC,1.0131191948288016,4610672.567889654,998648.176670187
2025-04-19 00:00:00 UTC,0.994776403171742,4866293.097377151,828102.3870550055
2025-04-20 00:00:00 UTC,1.0016116308134637,4992964.109016071,748830.5121499687
2025-04-21 00:00:00 UTC,0.9945407967403801,4983294.844154861,1229790.0217729711
2025-04-22 00:00:00 UTC,0.9958104443261766,5523251.252109194,2074173.5382470523
2025-04-23 00:00:00 UTC,0.9978657431903243,5637257.362815123,1622658.8914316793
2025-04-24 00:00:00 UTC,0.9974565322061584,5760789.670447337,1506010.867814342
2025-04-25 00:00:00 UTC,0.992486328574783,5674943.978573371,1471040.2583460251
2025-04-26 00:00:00 UTC,0.9935010664580893,6076059.651082761,1343148.1741417346
2025-04-27 00:00:00 UTC,0.9907937880535752,6389004.222754356,1110065.8099544914
2025-04-28 00:00:00 UTC,0.9885740926442674,6482512.745684403,946990.9172957024
2025-04-29 00:00:00 UTC,1.0022102457284252,6383264.71306028,2549212.4603898763
2025-04-30 00:00:00 UTC,0.9912735605811378,6433905.1075929,2677137.792970985
2025-05-01 00:00:00 UTC,0.9972226945001876,6375031.015254021,2985002.3674168596
2025-05-02 00:00:00 UTC,0.9897792008514651,6655555.210572723,4347066.78054782
2025-05-03 00:00:00 UTC,0.990970690331213,6838330.347521186,4269224.60948287
2025-05-04 00:00:00 UTC,0.9921317139789193,6997510.110073314,3223799.9572914783
2025-05-05 00:00:00 UTC,0.9958215479613592,7462035.753138112,2035738.0683852334
2025-05-06 00:00:00 UTC,0.9893669088941748,7868190.084707823,3074875.3659729306
2025-05-07 00:00:00 UTC,0.9878007960020766,7510486.150460349,3530873.7395027764
2025-05-08 00:00:00 UTC,0.9740978572227353,6672765.910181814,2451138.8194344994
2025-05-09 00:00:00 UTC,0.9866771175423663,6381363.164447419,3865980.674015204
2025-05-10 00:00:00 UTC,0.9547720313254555,6093146.222120458,3510000.275646484
2025-05-11 00:00:00 UTC,0.9712892171485895,5490170.5520543065,2268702.9498114293
2025-05-12 00:00:00 UTC,0.9581784928677365,5086930.413475052,2539619.190135904
2025-05-13 00:00:00 UTC,0.972238944610024,4583997.381057067,1685623.2490261921
2025-05-14 00:00:00 UTC,0.98525697357728,4550504.075427108,1048045.194785157
2025-05-15 00:00:00 UTC,0.9792639869529006,4376384.57263877,596868.2730512258
2025-05-16 00:00:00 UTC,0.9790670127886988,4392770.367605934,558009.1188096126
2025-05-17 00:00:00 UTC,0.9788590791739571,4727891.116980901,573770.0589666478
2025-05-18 00:00:00 UTC,0.9682007288262215,4749795.960665071,479497.1785820499
2025-05-19 00:00:00 UTC,0.9815208589200152,4781271.01090767,535362.9305202329
2025-05-20 00:00:00 UTC,0.9818056173945062,3845165.918659414,554805.7627372204
2025-05-21 00:00:00 UTC,0.9815315092311443,3825714.6036392404,296023.028841689
2025-05-22 00:00:00 UTC,0.9841394481385213,3763115.0531015294,428874.64715871855
2025-05-23 00:00:00 UTC,0.9775386523315925,3917808.688741157,677439.3015484428
2025-05-24 00:00:00 UTC,0.980528094225361,3793872.122502253,930673.3664641097
2025-05-25 00:00:00 UTC,0.9748002730306496,3919407.0519857453,696447.1135979188
2025-05-26 00:00:00 UTC,0.9781984032399043,3988706.8812883114,759270.2497295215
2025-05-27 00:00:00 UTC,0.9707560595509432,4015061.545928902,2012361.0011454225
2025-05-28 00:00:00 UTC,0.9635520225872778,4215627.619681205,4377319.035367467
2025-05-29 00:00:00 UTC,0.9531825528277553,3967246.2333015925,4232188.10160512
2025-05-30 00:00:00 UTC,0.9646429613928681,3918951.4590104497,3954226.375981438
2025-05-31 00:00:00 UTC,0.9718723762526041,3935509.7518798774,4690585.22262176
2025-06-01 00:00:00 UTC,0.9661596921652672,3960622.6049597,3140413.6377716144
2025-06-02 00:00:00 UTC,0.9636155742282565,3962019.489166559,2862824.684730068
2025-06-03 00:00:00 UTC,0.97974005309894,4006687.7889677053,2775506.615915996
2025-06-04 00:00:00 UTC,0.9718964090912317,3988398.62326297,3142984.433214459
2025-06-05 00:00:00 UTC,0.9726124467222488,3939956.4439671086,4506375.014148817
2025-06-06 00:00:00 UTC,0.960867343930079,3890260.534088395,4590665.950446423
